,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1673314126.065, 7.71, 164, 405, 49, 0, 3, NVIDIA GeForce GTX 1060 6GB,1673314126.0390887,28.9,6.2,0.0,64.9,0.0,0.0,0.0,0.0,3333396,3333120,3333134,3333104,3333274,3333104
1,1673314126.769, 8.30, 164, 405, 49, 0, 3, NVIDIA GeForce GTX 1060 6GB,1673314126.7447834,16.8,13.7,0.0,61.1,8.4,0.0,0.0,0.0,3333111,3333273,3333137,3333104,3333302,3333124
2,1673314127.523, 31.12, 1556, 4006, 49, 0, 1, NVIDIA GeForce GTX 1060 6GB,1673314127.4834638,65.7,13.1,0.0,19.2,1.0,0.0,1.0,0.0,3466425,3466428,3466428,3466428,3466428,3466428
3,1673314128.253, 31.41, 1556, 3802, 49, 11, 1, NVIDIA GeForce GTX 1060 6GB,1673314128.2266293,34.4,12.5,0.0,47.9,5.2,0.0,0.0,0.0,3466270,3484264,3466174,3465812,3484151,3466138
4,1673314128.968, 31.51, 1556, 3802, 49, 9, 1, NVIDIA GeForce GTX 1060 6GB,1673314128.9436653,37.1,22.7,0.0,32.0,7.2,0.0,1.0,0.0,3466573,3479590,3476701,3471209,3486687,3466643
5,1673314129.679, 31.51, 1556, 3802, 50, 9, 1, NVIDIA GeForce GTX 1060 6GB,1673314129.6541815,35.4,16.7,0.0,39.6,8.3,0.0,0.0,0.0,3471101,3474458,3474124,3482659,3500293,3470346
6,1673314130.407, 31.32, 1556, 3802, 50, 7, 1, NVIDIA GeForce GTX 1060 6GB,1673314130.3805408,30.9,11.7,0.0,43.6,12.8,0.0,1.1,0.0,3470765,3468282,3466676,3477466,3500382,3467910
7,1673314131.174, 31.49, 1556, 3802, 50, 8, 1, NVIDIA GeForce GTX 1060 6GB,1673314131.131502,60.8,12.7,0.0,16.7,9.8,0.0,0.0,0.0,3469244,3469774,3470364,3467988,3484835,3468173
8,1673314131.896, 31.39, 1556, 3802, 50, 4, 0, NVIDIA GeForce GTX 1060 6GB,1673314131.8678033,72.6,9.5,0.0,7.4,9.5,0.0,1.1,0.0,3466420,3466875,3466375,3468659,3476143,3467384
9,1673314132.662, 36.43, 1873, 3802, 50, 47, 2, NVIDIA GeForce GTX 1060 6GB,1673314132.6376443,37.8,7.1,0.0,45.9,9.2,0.0,0.0,0.0,3470418,3468792,3466992,3472794,3493751,3467491
10,1673314133.399, 65.53, 1949, 3802, 51, 50, 42, NVIDIA GeForce GTX 1060 6GB,1673314133.3722026,66.7,10.1,0.0,20.2,2.0,0.0,1.0,0.0,3466777,3468681,3471014,3466487,3482720,3479240
11,1673314134.136, 99.85, 1949, 3802, 52, 47, 38, NVIDIA GeForce GTX 1060 6GB,1673314134.1100683,72.4,7.1,0.0,18.4,2.0,0.0,0.0,0.0,3466437,3466433,3466438,3466437,3466432,3466431
12,1673314134.883, 67.08, 1949, 3802, 52, 87, 68, NVIDIA GeForce GTX 1060 6GB,1673314134.8557773,68.7,3.0,0.0,26.3,2.0,0.0,0.0,0.0,3466489,3466454,3466434,3466434,3466480,3466432
13,1673314135.633, 86.81, 1949, 3802, 53, 56, 42, NVIDIA GeForce GTX 1060 6GB,1673314135.6046255,74.5,7.1,0.0,16.3,2.0,0.0,0.0,0.0,3412377,3411369,3417888,3416467,3414300,3393778
14,1673314136.383, 65.32, 1949, 3802, 53, 57, 46, NVIDIA GeForce GTX 1060 6GB,1673314136.3470848,60.6,8.1,0.0,27.3,4.0,0.0,0.0,0.0,3333107,3333111,3333108,3333110,3333110,3333104
15,1673314137.157, 107.77, 1949, 3802, 53, 44, 36, NVIDIA GeForce GTX 1060 6GB,1673314137.1263852,77.1,7.3,0.0,13.5,2.1,0.0,0.0,0.0,3333109,3333109,3333109,3333107,3333118,3333103
16,1673314137.906, 69.06, 1949, 3802, 53, 46, 37, NVIDIA GeForce GTX 1060 6GB,1673314137.87452,66.3,8.2,0.0,22.4,3.1,0.0,0.0,0.0,3421536,3425211,3434044,3437417,3435728,3440524
