work_start,infer_model_name,train_model_name,image_size,device,file_name,latency
1677035378.337431,mobilenet_v3_small,alexnet_512,224,cuda,000000000001.jpg,8.201279640197754
1677035378.4123006,mobilenet_v3_small,alexnet_512,224,cuda,000000000016.jpg,6.247200012207031
1677035378.5202918,mobilenet_v3_small,alexnet_512,224,cuda,000000000019.jpg,6.330431938171387
1677035378.592306,mobilenet_v3_small,alexnet_512,224,cuda,000000000057.jpg,6.362656116485596
1677035378.6963,mobilenet_v3_small,alexnet_512,224,cuda,000000000063.jpg,6.383264064788818
1677035378.7643013,mobilenet_v3_small,alexnet_512,224,cuda,000000000069.jpg,6.337503910064697
1677035378.86832,mobilenet_v3_small,alexnet_512,224,cuda,000000000080.jpg,6.4199042320251465
1677035378.9283018,mobilenet_v3_small,alexnet_512,224,cuda,000000000090.jpg,6.34441614151001
1677035379.0402968,mobilenet_v3_small,alexnet_512,224,cuda,000000000106.jpg,6.3758721351623535
1677035379.1043193,mobilenet_v3_small,alexnet_512,224,cuda,000000000108.jpg,6.300511837005615
1677035379.212313,mobilenet_v3_small,alexnet_512,224,cuda,000000000128.jpg,6.1721601486206055
1677035379.280312,mobilenet_v3_small,alexnet_512,224,cuda,000000000155.jpg,6.482399940490723
1677035379.3803241,mobilenet_v3_small,alexnet_512,224,cuda,000000000161.jpg,6.419871807098389
1677035379.4443297,mobilenet_v3_small,alexnet_512,224,cuda,000000000171.jpg,6.2630720138549805
1677035379.5482938,mobilenet_v3_small,alexnet_512,224,cuda,000000000178.jpg,6.358816146850586
1677035379.616307,mobilenet_v3_small,alexnet_512,224,cuda,000000000180.jpg,6.295167922973633
1677035379.7243352,mobilenet_v3_small,alexnet_512,224,cuda,000000000183.jpg,6.205567836761475
1677035379.788322,mobilenet_v3_small,alexnet_512,224,cuda,000000000188.jpg,6.359583854675293
1677035379.892296,mobilenet_v3_small,alexnet_512,224,cuda,000000000191.jpg,6.385056018829346
1677035379.9523184,mobilenet_v3_small,alexnet_512,224,cuda,000000000202.jpg,6.513088226318359
1677035380.0603137,mobilenet_v3_small,alexnet_512,224,cuda,000000000205.jpg,6.393792152404785
1677035380.128298,mobilenet_v3_small,alexnet_512,224,cuda,000000000212.jpg,6.323264122009277
1677035380.232316,mobilenet_v3_small,alexnet_512,224,cuda,000000000229.jpg,6.327295780181885
1677035380.3003027,mobilenet_v3_small,alexnet_512,224,cuda,000000000251.jpg,6.265024185180664
1677035380.4082804,mobilenet_v3_small,alexnet_512,224,cuda,000000000275.jpg,6.3954877853393555
1677035380.476283,mobilenet_v3_small,alexnet_512,224,cuda,000000000276.jpg,6.176032066345215
1677035380.5802925,mobilenet_v3_small,alexnet_512,224,cuda,000000000311.jpg,6.44601583480835
1677035380.644309,mobilenet_v3_small,alexnet_512,224,cuda,000000000318.jpg,6.42633581161499
1677035380.7522993,mobilenet_v3_small,alexnet_512,224,cuda,000000000345.jpg,6.4984002113342285
1677035380.8203332,mobilenet_v3_small,alexnet_512,224,cuda,000000000408.jpg,8.144415855407715
1677035380.9283543,mobilenet_v3_small,alexnet_512,224,cuda,000000000416.jpg,6.43887996673584
