work_start,infer_model_name,train_model_name,image_size,device,file_name,latency
1677020195.821583,yolov5s,alexnet_512,224,cuda,000000000001.jpg,20.589567184448242
1677020195.9123275,yolov5s,alexnet_512,224,cuda,000000000016.jpg,15.664896011352539
1677020196.0323296,yolov5s,alexnet_512,224,cuda,000000000019.jpg,15.894368171691895
1677020196.1163166,yolov5s,alexnet_512,224,cuda,000000000057.jpg,15.309184074401855
1677020196.2403255,yolov5s,alexnet_512,224,cuda,000000000063.jpg,15.594016075134277
1677020196.3202996,yolov5s,alexnet_512,224,cuda,000000000069.jpg,15.713279724121094
1677020196.4362738,yolov5s,alexnet_512,224,cuda,000000000080.jpg,15.367008209228516
1677020196.512315,yolov5s,alexnet_512,224,cuda,000000000090.jpg,15.492608070373535
1677020196.636304,yolov5s,alexnet_512,224,cuda,000000000106.jpg,14.507040023803711
1677020196.7122962,yolov5s,alexnet_512,224,cuda,000000000108.jpg,14.098688125610352
1677020196.8483057,yolov5s,alexnet_512,224,cuda,000000000128.jpg,15.445631980895996
1677020196.9282947,yolov5s,alexnet_512,224,cuda,000000000155.jpg,15.193280220031738
1677020197.0442994,yolov5s,alexnet_512,224,cuda,000000000161.jpg,15.296319961547852
1677020197.1243224,yolov5s,alexnet_512,224,cuda,000000000171.jpg,15.22822380065918
1677020197.2363172,yolov5s,alexnet_512,224,cuda,000000000178.jpg,15.310688018798828
1677020197.3122935,yolov5s,alexnet_512,224,cuda,000000000180.jpg,15.129280090332031
1677020197.4363105,yolov5s,alexnet_512,224,cuda,000000000183.jpg,15.390975952148438
1677020197.512297,yolov5s,alexnet_512,224,cuda,000000000188.jpg,15.294976234436035
1677020197.6323104,yolov5s,alexnet_512,224,cuda,000000000191.jpg,15.313920021057129
1677020197.7083101,yolov5s,alexnet_512,224,cuda,000000000202.jpg,15.41808032989502
1677020197.8282475,yolov5s,alexnet_512,224,cuda,000000000205.jpg,14.760671615600586
1677020197.9082978,yolov5s,alexnet_512,224,cuda,000000000212.jpg,15.264512062072754
1677020198.0243082,yolov5s,alexnet_512,224,cuda,000000000229.jpg,15.221856117248535
1677020198.1003213,yolov5s,alexnet_512,224,cuda,000000000251.jpg,15.11900806427002
1677020198.2162952,yolov5s,alexnet_512,224,cuda,000000000275.jpg,15.207232475280762
1677020198.3003123,yolov5s,alexnet_512,224,cuda,000000000276.jpg,15.035584449768066
1677020198.4163067,yolov5s,alexnet_512,224,cuda,000000000311.jpg,15.279840469360352
1677020198.4963,yolov5s,alexnet_512,224,cuda,000000000318.jpg,15.264512062072754
1677020198.6162884,yolov5s,alexnet_512,224,cuda,000000000345.jpg,15.231231689453125
1677020198.6962943,yolov5s,alexnet_512,224,cuda,000000000408.jpg,15.528703689575195
1677020198.8163214,yolov5s,alexnet_512,224,cuda,000000000416.jpg,15.057344436645508
1677020198.892281,yolov5s,alexnet_512,224,cuda,000000000427.jpg,14.94099235534668
1677020199.0042973,yolov5s,alexnet_512,224,cuda,000000000448.jpg,15.082559585571289
1677020199.1282623,yolov5s,alexnet_512,224,cuda,000000000453.jpg,15.207807540893555
1677020199.2482998,yolov5s,alexnet_512,224,cuda,000000000456.jpg,15.183615684509277
1677020199.3282928,yolov5s,alexnet_512,224,cuda,000000000463.jpg,15.15004825592041
1677020199.448316,yolov5s,alexnet_512,224,cuda,000000000492.jpg,15.16044807434082
1677020199.5242941,yolov5s,alexnet_512,224,cuda,000000000509.jpg,15.09068775177002
1677020199.6443021,yolov5s,alexnet_512,224,cuda,000000000527.jpg,15.183232307434082
1677020199.7202961,yolov5s,alexnet_512,224,cuda,000000000535.jpg,15.202431678771973
1677020199.8443067,yolov5s,alexnet_512,224,cuda,000000000549.jpg,15.31884765625
1677020199.9282954,yolov5s,alexnet_512,224,cuda,000000000552.jpg,15.103775978088379
1677020200.0443127,yolov5s,alexnet_512,224,cuda,000000000554.jpg,15.297792434692383
1677020200.1162946,yolov5s,alexnet_512,224,cuda,000000000570.jpg,15.044384002685547
1677020200.244297,yolov5s,alexnet_512,224,cuda,000000000619.jpg,15.266976356506348
1677020200.3162475,yolov5s,alexnet_512,224,cuda,000000000647.jpg,15.088224411010742
1677020200.4363081,yolov5s,alexnet_512,224,cuda,000000000660.jpg,15.08351993560791
1677020200.5122988,yolov5s,alexnet_512,224,cuda,000000000662.jpg,15.25171184539795
1677020200.6322956,yolov5s,alexnet_512,224,cuda,000000000664.jpg,15.284159660339355
