work_start,infer_model_name,train_model_name,image_size,device,file_name,latency
1677011935.6372094,efficientnet_v2_l,alexnet_512,224,cuda,000000000001.jpg,49.2072639465332
1677011935.8603373,efficientnet_v2_l,alexnet_512,224,cuda,000000000016.jpg,39.99568176269531
1677011936.0202477,efficientnet_v2_l,alexnet_512,224,cuda,000000000019.jpg,39.80335998535156
1677011936.1323028,efficientnet_v2_l,alexnet_512,224,cuda,000000000057.jpg,39.46601486206055
1677011936.2843366,efficientnet_v2_l,alexnet_512,224,cuda,000000000063.jpg,40.50486373901367
1677011936.4003189,efficientnet_v2_l,alexnet_512,224,cuda,000000000069.jpg,40.291934967041016
1677011936.5482974,efficientnet_v2_l,alexnet_512,224,cuda,000000000080.jpg,39.32374572753906
1677011936.6563067,efficientnet_v2_l,alexnet_512,224,cuda,000000000090.jpg,39.62598419189453
1677011936.8082871,efficientnet_v2_l,alexnet_512,224,cuda,000000000106.jpg,39.409759521484375
1677011936.9202855,efficientnet_v2_l,alexnet_512,224,cuda,000000000108.jpg,39.303104400634766
1677011937.0722983,efficientnet_v2_l,alexnet_512,224,cuda,000000000128.jpg,39.47555160522461
1677011937.1842968,efficientnet_v2_l,alexnet_512,224,cuda,000000000155.jpg,39.65484619140625
1677011937.3323061,efficientnet_v2_l,alexnet_512,224,cuda,000000000161.jpg,40.006561279296875
1677011937.4402611,efficientnet_v2_l,alexnet_512,224,cuda,000000000171.jpg,40.14787292480469
1677011937.5883284,efficientnet_v2_l,alexnet_512,224,cuda,000000000178.jpg,39.79676818847656
1677011937.6962972,efficientnet_v2_l,alexnet_512,224,cuda,000000000180.jpg,39.87567901611328
1677011937.8483162,efficientnet_v2_l,alexnet_512,224,cuda,000000000183.jpg,39.07263946533203
1677011937.9562955,efficientnet_v2_l,alexnet_512,224,cuda,000000000188.jpg,39.29363250732422
1677011938.1082778,efficientnet_v2_l,alexnet_512,224,cuda,000000000191.jpg,39.45974349975586
1677011938.2202916,efficientnet_v2_l,alexnet_512,224,cuda,000000000202.jpg,40.05036926269531
1677011938.3763008,efficientnet_v2_l,alexnet_512,224,cuda,000000000205.jpg,40.23561477661133
1677011938.4882722,efficientnet_v2_l,alexnet_512,224,cuda,000000000212.jpg,40.31097412109375
1677011938.6402855,efficientnet_v2_l,alexnet_512,224,cuda,000000000229.jpg,39.41756820678711
1677011938.7523034,efficientnet_v2_l,alexnet_512,224,cuda,000000000251.jpg,39.67318344116211
1677011938.90429,efficientnet_v2_l,alexnet_512,224,cuda,000000000275.jpg,39.183616638183594
1677011939.01631,efficientnet_v2_l,alexnet_512,224,cuda,000000000276.jpg,39.8502082824707
1677011939.1682281,efficientnet_v2_l,alexnet_512,224,cuda,000000000311.jpg,39.63276672363281
1677011939.280316,efficientnet_v2_l,alexnet_512,224,cuda,000000000318.jpg,40.025054931640625
1677011939.4323397,efficientnet_v2_l,alexnet_512,224,cuda,000000000345.jpg,40.19206237792969
1677011939.5483105,efficientnet_v2_l,alexnet_512,224,cuda,000000000408.jpg,39.35087966918945
