work_start,infer_model_name,train_model_name,image_size,device,file_name,latency
1677030872.4932551,googlenet,alexnet_512,224,cuda,000000000001.jpg,9.731391906738281
1677030872.5723035,googlenet,alexnet_512,224,cuda,000000000016.jpg,9.639679908752441
1677030872.6883159,googlenet,alexnet_512,224,cuda,000000000019.jpg,10.016608238220215
1677030872.764316,googlenet,alexnet_512,224,cuda,000000000057.jpg,9.62377643585205
1677030872.8762965,googlenet,alexnet_512,224,cuda,000000000063.jpg,9.702943801879883
1677030872.9443264,googlenet,alexnet_512,224,cuda,000000000069.jpg,9.72054386138916
1677030873.052302,googlenet,alexnet_512,224,cuda,000000000080.jpg,9.65494441986084
1677030873.1163077,googlenet,alexnet_512,224,cuda,000000000090.jpg,9.508416175842285
1677030873.2283316,googlenet,alexnet_512,224,cuda,000000000106.jpg,9.625472068786621
1677030873.296318,googlenet,alexnet_512,224,cuda,000000000108.jpg,9.562784194946289
1677030873.4082928,googlenet,alexnet_512,224,cuda,000000000128.jpg,9.656096458435059
1677030873.4762971,googlenet,alexnet_512,224,cuda,000000000155.jpg,9.755776405334473
1677030873.5803049,googlenet,alexnet_512,224,cuda,000000000161.jpg,9.814656257629395
1677030873.648304,googlenet,alexnet_512,224,cuda,000000000171.jpg,9.709407806396484
1677030873.7563374,googlenet,alexnet_512,224,cuda,000000000178.jpg,9.748191833496094
1677030873.824325,googlenet,alexnet_512,224,cuda,000000000180.jpg,9.530624389648438
1677030873.9323084,googlenet,alexnet_512,224,cuda,000000000183.jpg,9.521408081054688
1677030874.0002866,googlenet,alexnet_512,224,cuda,000000000188.jpg,9.53929615020752
1677030874.1082404,googlenet,alexnet_512,224,cuda,000000000191.jpg,9.469152450561523
1677030874.176299,googlenet,alexnet_512,224,cuda,000000000202.jpg,9.451904296875
1677030874.2843459,googlenet,alexnet_512,224,cuda,000000000205.jpg,9.569631576538086
1677030874.3563008,googlenet,alexnet_512,224,cuda,000000000212.jpg,9.483807563781738
1677030874.4643357,googlenet,alexnet_512,224,cuda,000000000229.jpg,9.852895736694336
1677030874.532337,googlenet,alexnet_512,224,cuda,000000000251.jpg,10.052607536315918
1677030874.6363287,googlenet,alexnet_512,224,cuda,000000000275.jpg,9.587519645690918
1677030874.708295,googlenet,alexnet_512,224,cuda,000000000276.jpg,9.658783912658691
1677030874.8163302,googlenet,alexnet_512,224,cuda,000000000311.jpg,9.701375961303711
1677030874.8843215,googlenet,alexnet_512,224,cuda,000000000318.jpg,9.673088073730469
1677030874.9922965,googlenet,alexnet_512,224,cuda,000000000345.jpg,9.57084846496582
1677030875.0602949,googlenet,alexnet_512,224,cuda,000000000408.jpg,9.502304077148438
1677030875.1642935,googlenet,alexnet_512,224,cuda,000000000416.jpg,9.5513277053833
1677030875.2323034,googlenet,alexnet_512,224,cuda,000000000427.jpg,9.656160354614258
1677030875.3323035,googlenet,alexnet_512,224,cuda,000000000448.jpg,9.550944328308105
1677030875.4002905,googlenet,alexnet_512,224,cuda,000000000453.jpg,9.472319602966309
1677030875.508297,googlenet,alexnet_512,224,cuda,000000000456.jpg,9.659104347229004
1677030875.5763335,googlenet,alexnet_512,224,cuda,000000000463.jpg,9.925824165344238
1677030875.688306,googlenet,alexnet_512,224,cuda,000000000492.jpg,9.731167793273926
1677030875.7523303,googlenet,alexnet_512,224,cuda,000000000509.jpg,9.707551956176758
1677030875.8643072,googlenet,alexnet_512,224,cuda,000000000527.jpg,9.52889633178711
1677030875.9282448,googlenet,alexnet_512,224,cuda,000000000535.jpg,9.561951637268066
1677030876.0442545,googlenet,alexnet_512,224,cuda,000000000549.jpg,9.504608154296875
1677030876.1122417,googlenet,alexnet_512,224,cuda,000000000552.jpg,9.439167976379395
1677030876.2202768,googlenet,alexnet_512,224,cuda,000000000554.jpg,9.540032386779785
1677030876.2843127,googlenet,alexnet_512,224,cuda,000000000570.jpg,9.790975570678711
1677030876.4042997,googlenet,alexnet_512,224,cuda,000000000619.jpg,9.589311599731445
1677030876.4683173,googlenet,alexnet_512,224,cuda,000000000647.jpg,9.681183815002441
1677030876.572295,googlenet,alexnet_512,224,cuda,000000000660.jpg,9.569055557250977
1677030876.6363263,googlenet,alexnet_512,224,cuda,000000000662.jpg,9.702943801879883
1677030876.7443297,googlenet,alexnet_512,224,cuda,000000000664.jpg,9.701215744018555
1677030876.8123276,googlenet,alexnet_512,224,cuda,000000000665.jpg,9.490816116333008
1677030876.912336,googlenet,alexnet_512,224,cuda,000000000674.jpg,9.56396770477295
1677030876.9723365,googlenet,alexnet_512,224,cuda,000000000676.jpg,9.535712242126465
1677030877.080324,googlenet,alexnet_512,224,cuda,000000000686.jpg,9.8156156539917
1677030877.144303,googlenet,alexnet_512,224,cuda,000000000694.jpg,9.527327537536621
1677030877.2563348,googlenet,alexnet_512,224,cuda,000000000718.jpg,9.616000175476074
1677030877.3242958,googlenet,alexnet_512,224,cuda,000000000725.jpg,9.515263557434082
