work_start,infer_model_name,train_model_name,image_size,device,file_name,latency
1677014643.8057134,inception_v3,alexnet_512,224,cuda,000000000001.jpg,25.82294464111328
1677014643.9163234,inception_v3,alexnet_512,224,cuda,000000000016.jpg,15.381343841552734
1677014644.0363436,inception_v3,alexnet_512,224,cuda,000000000019.jpg,15.492544174194336
1677014644.1123319,inception_v3,alexnet_512,224,cuda,000000000057.jpg,15.383232116699219
1677014644.2323146,inception_v3,alexnet_512,224,cuda,000000000063.jpg,15.338720321655273
1677014644.308291,inception_v3,alexnet_512,224,cuda,000000000069.jpg,15.192031860351562
1677014644.4243433,inception_v3,alexnet_512,224,cuda,000000000080.jpg,15.672896385192871
1677014644.4963326,inception_v3,alexnet_512,224,cuda,000000000090.jpg,15.432640075683594
1677014644.6163359,inception_v3,alexnet_512,224,cuda,000000000106.jpg,19.95702362060547
1677014644.7003381,inception_v3,alexnet_512,224,cuda,000000000108.jpg,15.269696235656738
1677014644.8162954,inception_v3,alexnet_512,224,cuda,000000000128.jpg,15.266655921936035
1677014644.8963177,inception_v3,alexnet_512,224,cuda,000000000155.jpg,15.254624366760254
1677014645.0083005,inception_v3,alexnet_512,224,cuda,000000000161.jpg,15.12390422821045
1677014645.080323,inception_v3,alexnet_512,224,cuda,000000000171.jpg,15.213983535766602
1677014645.19225,inception_v3,alexnet_512,224,cuda,000000000178.jpg,15.372159957885742
1677014645.268293,inception_v3,alexnet_512,224,cuda,000000000180.jpg,15.073599815368652
1677014645.3882987,inception_v3,alexnet_512,224,cuda,000000000183.jpg,15.435968399047852
1677014645.4603238,inception_v3,alexnet_512,224,cuda,000000000188.jpg,15.42182445526123
1677014645.5802953,inception_v3,alexnet_512,224,cuda,000000000191.jpg,15.477791786193848
1677014645.6562982,inception_v3,alexnet_512,224,cuda,000000000202.jpg,15.21123218536377
1677014645.7762885,inception_v3,alexnet_512,224,cuda,000000000205.jpg,15.085824012756348
1677014645.8523154,inception_v3,alexnet_512,224,cuda,000000000212.jpg,15.186400413513184
1677014645.9722865,inception_v3,alexnet_512,224,cuda,000000000229.jpg,15.136608123779297
1677014646.052291,inception_v3,alexnet_512,224,cuda,000000000251.jpg,15.149151802062988
1677014646.168259,inception_v3,alexnet_512,224,cuda,000000000275.jpg,15.150495529174805
1677014646.248336,inception_v3,alexnet_512,224,cuda,000000000276.jpg,15.162528038024902
1677014646.3643382,inception_v3,alexnet_512,224,cuda,000000000311.jpg,15.426560401916504
1677014646.444284,inception_v3,alexnet_512,224,cuda,000000000318.jpg,15.336159706115723
1677014646.5603101,inception_v3,alexnet_512,224,cuda,000000000345.jpg,15.323455810546875
1677014646.6362555,inception_v3,alexnet_512,224,cuda,000000000408.jpg,15.408576011657715
1677014646.752322,inception_v3,alexnet_512,224,cuda,000000000416.jpg,15.365152359008789
1677014646.8283165,inception_v3,alexnet_512,224,cuda,000000000427.jpg,15.458592414855957
1677014646.9403248,inception_v3,alexnet_512,224,cuda,000000000448.jpg,15.151616096496582
1677014647.0163345,inception_v3,alexnet_512,224,cuda,000000000453.jpg,15.134431838989258
1677014647.1323354,inception_v3,alexnet_512,224,cuda,000000000456.jpg,15.280287742614746
1677014647.2083082,inception_v3,alexnet_512,224,cuda,000000000463.jpg,15.244735717773438
1677014647.328258,inception_v3,alexnet_512,224,cuda,000000000492.jpg,15.365983963012695
1677014647.400316,inception_v3,alexnet_512,224,cuda,000000000509.jpg,15.372096061706543
1677014647.5162833,inception_v3,alexnet_512,224,cuda,000000000527.jpg,15.416000366210938
1677014647.5883055,inception_v3,alexnet_512,224,cuda,000000000535.jpg,15.3340482711792
1677014647.7083178,inception_v3,alexnet_512,224,cuda,000000000549.jpg,15.38361644744873
1677014647.7883117,inception_v3,alexnet_512,224,cuda,000000000552.jpg,19.71504020690918
1677014647.9123363,inception_v3,alexnet_512,224,cuda,000000000554.jpg,15.226847648620605
1677014647.9803176,inception_v3,alexnet_512,224,cuda,000000000570.jpg,15.21673583984375
1677014648.1082897,inception_v3,alexnet_512,224,cuda,000000000619.jpg,15.366880416870117
1677014648.184339,inception_v3,alexnet_512,224,cuda,000000000647.jpg,15.161503791809082
1677014648.300298,inception_v3,alexnet_512,224,cuda,000000000660.jpg,15.45577621459961
1677014648.376312,inception_v3,alexnet_512,224,cuda,000000000662.jpg,15.441568374633789
1677014648.4923322,inception_v3,alexnet_512,224,cuda,000000000664.jpg,15.427264213562012
1677014648.5723314,inception_v3,alexnet_512,224,cuda,000000000665.jpg,15.49401569366455
1677014648.6842916,inception_v3,alexnet_512,224,cuda,000000000674.jpg,15.16528034210205
1677014648.7563126,inception_v3,alexnet_512,224,cuda,000000000676.jpg,15.209823608398438
1677014648.8762937,inception_v3,alexnet_512,224,cuda,000000000686.jpg,15.197759628295898
