work_start,infer_model_name,train_model_name,image_size,device,file_name,latency
1677017881.3059156,vgg16,alexnet_512,224,cuda,000000000001.jpg,8.021856307983398
1677017881.4563172,vgg16,alexnet_512,224,cuda,000000000016.jpg,3.691103935241699
1677017881.5603242,vgg16,alexnet_512,224,cuda,000000000019.jpg,3.685152053833008
1677017881.6283197,vgg16,alexnet_512,224,cuda,000000000057.jpg,3.6918399333953857
1677017881.7323208,vgg16,alexnet_512,224,cuda,000000000063.jpg,3.72489595413208
1677017881.7963204,vgg16,alexnet_512,224,cuda,000000000069.jpg,3.6349120140075684
1677017881.896298,vgg16,alexnet_512,224,cuda,000000000080.jpg,3.5851519107818604
1677017881.9603176,vgg16,alexnet_512,224,cuda,000000000090.jpg,3.6183359622955322
1677017882.068348,vgg16,alexnet_512,224,cuda,000000000106.jpg,3.6516799926757812
1677017882.132297,vgg16,alexnet_512,224,cuda,000000000108.jpg,3.779103994369507
1677017882.2363122,vgg16,alexnet_512,224,cuda,000000000128.jpg,3.6294400691986084
1677017882.3043222,vgg16,alexnet_512,224,cuda,000000000155.jpg,3.652031898498535
1677017882.4083261,vgg16,alexnet_512,224,cuda,000000000161.jpg,3.4227840900421143
1677017882.4723153,vgg16,alexnet_512,224,cuda,000000000171.jpg,3.4553279876708984
1677017882.568326,vgg16,alexnet_512,224,cuda,000000000178.jpg,3.43286395072937
1677017882.6323063,vgg16,alexnet_512,224,cuda,000000000180.jpg,3.434079885482788
1677017882.7363088,vgg16,alexnet_512,224,cuda,000000000183.jpg,3.4245760440826416
1677017882.7923048,vgg16,alexnet_512,224,cuda,000000000188.jpg,3.4358720779418945
1677017882.8922944,vgg16,alexnet_512,224,cuda,000000000191.jpg,3.3714239597320557
1677017882.9482987,vgg16,alexnet_512,224,cuda,000000000202.jpg,3.358207941055298
1677017883.0522969,vgg16,alexnet_512,224,cuda,000000000205.jpg,3.3925440311431885
1677017883.1123016,vgg16,alexnet_512,224,cuda,000000000212.jpg,3.437056064605713
1677017883.212301,vgg16,alexnet_512,224,cuda,000000000229.jpg,3.7995519638061523
1677017883.2763195,vgg16,alexnet_512,224,cuda,000000000251.jpg,3.399199962615967
1677017883.3723192,vgg16,alexnet_512,224,cuda,000000000275.jpg,3.4072000980377197
1677017883.432323,vgg16,alexnet_512,224,cuda,000000000276.jpg,13.087583541870117
1677017883.5403285,vgg16,alexnet_512,224,cuda,000000000311.jpg,3.204767942428589
