work_start,infer_model_name,train_model_name,image_size,device,file_name,latency
1677009486.9647732,yolov5s,alexnet_512,224,cuda,000000000001.jpg,23.90118408203125
1677009488.7483509,yolov5s,alexnet_512,224,cuda,000000000016.jpg,14.32688045501709
1677009488.8803988,yolov5s,alexnet_512,224,cuda,000000000019.jpg,13.697376251220703
1677009488.9683309,yolov5s,alexnet_512,224,cuda,000000000057.jpg,14.213791847229004
1677009489.1003516,yolov5s,alexnet_512,224,cuda,000000000063.jpg,14.369791984558105
1677009489.1923378,yolov5s,alexnet_512,224,cuda,000000000069.jpg,14.274080276489258
1677009489.3203502,yolov5s,alexnet_512,224,cuda,000000000080.jpg,15.508511543273926
1677009489.408356,yolov5s,alexnet_512,224,cuda,000000000090.jpg,13.766079902648926
1677009489.5363588,yolov5s,alexnet_512,224,cuda,000000000106.jpg,13.526847839355469
1677009489.6243632,yolov5s,alexnet_512,224,cuda,000000000108.jpg,14.246784210205078
1677009489.756347,yolov5s,alexnet_512,224,cuda,000000000128.jpg,14.0000638961792
1677009489.8443422,yolov5s,alexnet_512,224,cuda,000000000155.jpg,14.863007545471191
1677009489.9763978,yolov5s,alexnet_512,224,cuda,000000000161.jpg,14.751551628112793
1677009490.0642893,yolov5s,alexnet_512,224,cuda,000000000171.jpg,16.835071563720703
1677009490.2123754,yolov5s,alexnet_512,224,cuda,000000000178.jpg,14.169983863830566
1677009490.3003535,yolov5s,alexnet_512,224,cuda,000000000180.jpg,14.237728118896484
1677009490.432415,yolov5s,alexnet_512,224,cuda,000000000183.jpg,15.147616386413574
1677009490.5163407,yolov5s,alexnet_512,224,cuda,000000000188.jpg,14.01411247253418
1677009490.644401,yolov5s,alexnet_512,224,cuda,000000000191.jpg,14.569855690002441
1677009490.7283914,yolov5s,alexnet_512,224,cuda,000000000202.jpg,13.807231903076172
1677009490.8603685,yolov5s,alexnet_512,224,cuda,000000000205.jpg,13.565343856811523
1677009490.9483445,yolov5s,alexnet_512,224,cuda,000000000212.jpg,14.226431846618652
1677009491.076356,yolov5s,alexnet_512,224,cuda,000000000229.jpg,14.29753589630127
1677009491.1643438,yolov5s,alexnet_512,224,cuda,000000000251.jpg,14.898880004882812
1677009491.2923157,yolov5s,alexnet_512,224,cuda,000000000275.jpg,13.687552452087402
1677009491.380342,yolov5s,alexnet_512,224,cuda,000000000276.jpg,14.723967552185059
1677009491.508353,yolov5s,alexnet_512,224,cuda,000000000311.jpg,14.226079940795898
1677009491.600368,yolov5s,alexnet_512,224,cuda,000000000318.jpg,14.015359878540039
1677009491.7324054,yolov5s,alexnet_512,224,cuda,000000000345.jpg,14.356224060058594
1677009491.82031,yolov5s,alexnet_512,224,cuda,000000000408.jpg,15.479968070983887
1677009491.948412,yolov5s,alexnet_512,224,cuda,000000000416.jpg,13.638784408569336
1677009492.0363572,yolov5s,alexnet_512,224,cuda,000000000427.jpg,16.185888290405273
1677009492.160358,yolov5s,alexnet_512,224,cuda,000000000448.jpg,13.669599533081055
1677009492.2883124,yolov5s,alexnet_512,224,cuda,000000000453.jpg,14.080096244812012
1677009492.420346,yolov5s,alexnet_512,224,cuda,000000000456.jpg,13.937151908874512
1677009492.5083632,yolov5s,alexnet_512,224,cuda,000000000463.jpg,14.010784149169922
1677009492.6403697,yolov5s,alexnet_512,224,cuda,000000000492.jpg,14.824480056762695
1677009492.724385,yolov5s,alexnet_512,224,cuda,000000000509.jpg,14.074048042297363
1677009492.8523607,yolov5s,alexnet_512,224,cuda,000000000527.jpg,14.735136032104492
1677009492.9363472,yolov5s,alexnet_512,224,cuda,000000000535.jpg,13.794464111328125
1677009493.0723405,yolov5s,alexnet_512,224,cuda,000000000549.jpg,14.217791557312012
1677009493.1603444,yolov5s,alexnet_512,224,cuda,000000000552.jpg,14.523103713989258
