1675983633.266944,alexnet,224,cuda,000000000001.jpg,538.4268760681152
1675983699.1659768,alexnet,224,cuda,000000000001.jpg,511.1083984375
1675983863.9507127,alexnet,224,cuda,000000000001.jpg,0.2665519714355469
1675983863.9507127,alexnet,224,cuda,000000000016.jpg,122.35498428344727
1675983927.4613914,alexnet,224,cuda,000000000001.jpg,511.7213726043701
1675984007.1883123,alexnet,224,cuda,000000000001.jpg,0.1823902130126953
1675984007.1883123,alexnet,224,cuda,000000000016.jpg,110.58926582336426
1675984068.9686067,alexnet,224,cuda,000000000001.jpg,516.2754058837891
1675984105.657407,alexnet,224,cuda,000000000001.jpg,520.3711986541748
1675984141.2455282,alexnet,224,cuda,000000000001.jpg,516.9272422790527
1675984209.618206,alexnet,224,cuda,000000000001.jpg,513.5903358459473
1675984434.4369981,deeplabv3_resnet50,224,cuda,000000000001.jpg,530.968427658081
1675994827.5290723,deeplabv3_resnet50,224,cuda,000000000001.jpg,1563.6146068572998
1675995305.460418,alexnet,224,cuda,000000000001.jpg,823.4825134277344
1675995305.460418,alexnet,224,cuda,000000000016.jpg,2476.874351501465
1675998680.6338527,alexnet,224,cuda,000000000001.jpg,854.710578918457
1675998808.8466222,alexnet,224,cuda,000000000001.jpg,847.4392890930176
1675998838.0380292,alexnet,224,cuda,000000000001.jpg,832.2160243988037
1675998838.0380292,alexnet,224,cuda,000000000016.jpg,2481.992244720459
1675998937.8631947,alexnet,224,cuda,000000000001.jpg,808.5758686065674
1675998937.8631947,alexnet,224,cuda,000000000016.jpg,2409.4176292419434
1675999402.9784024,alexnet,224,cuda,000000000001.jpg,821.7504024505615
1675999927.86654,alexnet,224,cuda,000000000001.jpg,826.9977569580078
1675999927.86654,alexnet,224,cuda,000000000016.jpg,111935.51802635193
1675999927.86654,alexnet,224,cuda,000000000019.jpg,69563.54546546936
1675999927.86654,alexnet,224,cuda,000000000057.jpg,76711.21168136597
1676000210.4970849,alexnet,224,cuda,000000000001.jpg,825.103759765625
1676000210.4970849,alexnet,224,cuda,000000000016.jpg,2442.3742294311523
1676000210.4970849,alexnet,224,cuda,000000000019.jpg,112.0295524597168
1676000572.8160522,alexnet,224,cuda,000000000001.jpg,832.1144580841064
1676000572.8160522,alexnet,224,cuda,000000000016.jpg,2456.761360168457
1676000572.8160522,alexnet,224,cuda,000000000019.jpg,112.07318305969238
1676000994.7544606,alexnet,224,cuda,000000000001.jpg,836.9874954223633
1676001339.2044325,alexnet,224,cuda,000000000001.jpg,816.648006439209
1676001339.2044325,alexnet,224,cuda,000000000016.jpg,2423.151969909668
1676001373.2896376,alexnet,224,cuda,000000000001.jpg,824.3458271026611
1676001373.2896376,alexnet,224,cuda,000000000016.jpg,2422.7797985076904
1676001373.2896376,alexnet,224,cuda,000000000019.jpg,112.04695701599121
1676001467.9137073,alexnet,224,cuda,000000000001.jpg,816.267728805542
1676001467.9137073,alexnet,224,cuda,000000000016.jpg,2402.6312828063965
1676001503.3783424,alexnet,224,cuda,000000000001.jpg,834.0377807617188
1676001503.3783424,alexnet,224,cuda,000000000016.jpg,2456.289768218994
1676001503.3783424,alexnet,224,cuda,000000000019.jpg,112.03193664550781
1676001599.0757353,alexnet,224,cuda,000000000001.jpg,845.8831310272217
1676001599.0757353,alexnet,224,cuda,000000000016.jpg,2462.846040725708
1676001599.0757353,alexnet,224,cuda,000000000019.jpg,107.92946815490723
1676001686.3887746,alexnet,224,cuda,000000000001.jpg,821.2316036224365
1676001686.3887746,alexnet,224,cuda,000000000016.jpg,2439.0041828155518
1676001686.3887746,alexnet,224,cuda,000000000019.jpg,112.0443344116211
1676001729.3361042,alexnet,224,cuda,000000000001.jpg,822.5176334381104
1676001729.3361042,alexnet,224,cuda,000000000016.jpg,2412.667989730835
1676001729.3361042,alexnet,224,cuda,000000000019.jpg,107.9103946685791
1676002459.8516054,alexnet,224,cuda,000000000001.jpg,827.7051448822021
1676002477.7705271,alexnet,224,cuda,000000000001.jpg,846.7745780944824
1676002477.7705271,alexnet,224,cuda,000000000016.jpg,2346.677541732788
1676002477.7705271,alexnet,224,cuda,000000000019.jpg,60.61601638793945
1676002477.7705271,alexnet,224,cuda,000000000057.jpg,64.00537490844727
1676002477.7705271,alexnet,224,cuda,000000000063.jpg,63.927650451660156
1676002477.7705271,alexnet,224,cuda,000000000069.jpg,76.0200023651123
1676002477.7705271,alexnet,224,cuda,000000000080.jpg,103.93428802490234
1676002477.7705271,alexnet,224,cuda,000000000090.jpg,108.11567306518555
1676002477.7705271,alexnet,224,cuda,000000000106.jpg,63.90857696533203
1676002477.7705271,alexnet,224,cuda,000000000108.jpg,64.03255462646484
1676002477.7705271,alexnet,224,cuda,000000000128.jpg,64.00537490844727
1676002477.7705271,alexnet,224,cuda,000000000155.jpg,64.11099433898926
1676002477.7705271,alexnet,224,cuda,000000000161.jpg,103.7759780883789
1676002477.7705271,alexnet,224,cuda,000000000171.jpg,64.08166885375977
1676002477.7705271,alexnet,224,cuda,000000000178.jpg,108.11495780944824
1676002477.7705271,alexnet,224,cuda,000000000180.jpg,63.92168998718262
1676002477.7705271,alexnet,224,cuda,000000000183.jpg,63.92812728881836
1676002477.7705271,alexnet,224,cuda,000000000188.jpg,60.12082099914551
1676002477.7705271,alexnet,224,cuda,000000000191.jpg,67.93594360351562
1676002477.7705271,alexnet,224,cuda,000000000202.jpg,108.01124572753906
1676002477.7705271,alexnet,224,cuda,000000000205.jpg,64.03541564941406
1676002477.7705271,alexnet,224,cuda,000000000212.jpg,67.98672676086426
1676002477.7705271,alexnet,224,cuda,000000000229.jpg,64.05854225158691
1676002477.7705271,alexnet,224,cuda,000000000251.jpg,71.92826271057129
1676002477.7705271,alexnet,224,cuda,000000000275.jpg,108.02340507507324
1676002477.7705271,alexnet,224,cuda,000000000276.jpg,63.999176025390625
1676002477.7705271,alexnet,224,cuda,000000000311.jpg,67.9471492767334
1676002477.7705271,alexnet,224,cuda,000000000318.jpg,60.13655662536621
1676002477.7705271,alexnet,224,cuda,000000000345.jpg,67.94309616088867
1676002477.7705271,alexnet,224,cuda,000000000408.jpg,72.01981544494629
1676002477.7705271,alexnet,224,cuda,000000000416.jpg,107.92279243469238
1676002477.7705271,alexnet,224,cuda,000000000427.jpg,59.98992919921875
1676002477.7705271,alexnet,224,cuda,000000000448.jpg,104.03943061828613
1676002477.7705271,alexnet,224,cuda,000000000453.jpg,63.95435333251953
1676002477.7705271,alexnet,224,cuda,000000000456.jpg,64.07499313354492
1676002477.7705271,alexnet,224,cuda,000000000463.jpg,63.98344039916992
1676002477.7705271,alexnet,224,cuda,000000000492.jpg,63.97867202758789
1676002477.7705271,alexnet,224,cuda,000000000509.jpg,111.93704605102539
1676002477.7705271,alexnet,224,cuda,000000000527.jpg,67.9936408996582
1676002477.7705271,alexnet,224,cuda,000000000535.jpg,60.158491134643555
1676002477.7705271,alexnet,224,cuda,000000000549.jpg,67.8715705871582
1676002477.7705271,alexnet,224,cuda,000000000552.jpg,64.04638290405273
1676002477.7705271,alexnet,224,cuda,000000000554.jpg,64.01419639587402
1676002477.7705271,alexnet,224,cuda,000000000570.jpg,104.0036678314209
1676002477.7705271,alexnet,224,cuda,000000000619.jpg,75.99544525146484
1676002477.7705271,alexnet,224,cuda,000000000647.jpg,103.96170616149902
1676002477.7705271,alexnet,224,cuda,000000000660.jpg,108.02292823791504
1676002477.7705271,alexnet,224,cuda,000000000662.jpg,108.02960395812988
1676002477.7705271,alexnet,224,cuda,000000000664.jpg,63.92407417297363
1676002477.7705271,alexnet,224,cuda,000000000665.jpg,64.0115737915039
1676002477.7705271,alexnet,224,cuda,000000000674.jpg,104.00891304016113
1676002477.7705271,alexnet,224,cuda,000000000676.jpg,115.94390869140625
1676002477.7705271,alexnet,224,cuda,000000000686.jpg,108.0784797668457
1676002477.7705271,alexnet,224,cuda,000000000694.jpg,100.01277923583984
1676002477.7705271,alexnet,224,cuda,000000000718.jpg,64.00775909423828
1676002477.7705271,alexnet,224,cuda,000000000725.jpg,111.88030242919922
1676002477.7705271,alexnet,224,cuda,000000000748.jpg,108.14929008483887
1676002477.7705271,alexnet,224,cuda,000000000759.jpg,115.93866348266602
1676002477.7705271,alexnet,224,cuda,000000000771.jpg,60.05382537841797
1676002477.7705271,alexnet,224,cuda,000000000774.jpg,63.904762268066406
1676002477.7705271,alexnet,224,cuda,000000000809.jpg,100.05855560302734
1676002477.7705271,alexnet,224,cuda,000000000851.jpg,111.9680404663086
1676002477.7705271,alexnet,224,cuda,000000000870.jpg,107.91921615600586
1676002477.7705271,alexnet,224,cuda,000000000880.jpg,68.14193725585938
1676002477.7705271,alexnet,224,cuda,000000000888.jpg,63.95149230957031
1676002477.7705271,alexnet,224,cuda,000000000890.jpg,64.05019760131836
1676002477.7705271,alexnet,224,cuda,000000000904.jpg,63.92955780029297
1676002477.7705271,alexnet,224,cuda,000000000933.jpg,60.08028984069824
1676002477.7705271,alexnet,224,cuda,000000000953.jpg,107.92422294616699
1676002477.7705271,alexnet,224,cuda,000000000968.jpg,68.08853149414062
1676002477.7705271,alexnet,224,cuda,000000000970.jpg,103.90019416809082
1676002477.7705271,alexnet,224,cuda,000000000979.jpg,64.1164779663086
1676002477.7705271,alexnet,224,cuda,000000001024.jpg,107.96952247619629
1676002477.7705271,alexnet,224,cuda,000000001076.jpg,99.9300479888916
1676002477.7705271,alexnet,224,cuda,000000001097.jpg,63.977718353271484
1676002477.7705271,alexnet,224,cuda,000000001118.jpg,107.99431800842285
1676002477.7705271,alexnet,224,cuda,000000001124.jpg,112.00857162475586
1676002477.7705271,alexnet,224,cuda,000000001127.jpg,108.04533958435059
1676002477.7705271,alexnet,224,cuda,000000001152.jpg,108.02292823791504
1676002477.7705271,alexnet,224,cuda,000000001172.jpg,107.93852806091309
1676002477.7705271,alexnet,224,cuda,000000001175.jpg,64.08166885375977
1676002477.7705271,alexnet,224,cuda,000000001192.jpg,103.93548011779785
1676002477.7705271,alexnet,224,cuda,000000001194.jpg,72.05653190612793
1676002477.7705271,alexnet,224,cuda,000000001195.jpg,63.90023231506348
1676002477.7705271,alexnet,224,cuda,000000001198.jpg,111.96351051330566
1676002477.7705271,alexnet,224,cuda,000000001242.jpg,64.06283378601074
1676002477.7705271,alexnet,224,cuda,000000001251.jpg,104.03013229370117
1676002477.7705271,alexnet,224,cuda,000000001252.jpg,103.97934913635254
1676002477.7705271,alexnet,224,cuda,000000001257.jpg,64.0110969543457
1676002477.7705271,alexnet,224,cuda,000000001266.jpg,64.04733657836914
1676002477.7705271,alexnet,224,cuda,000000001286.jpg,67.92879104614258
1676002477.7705271,alexnet,224,cuda,000000001289.jpg,64.06855583190918
1676002477.7705271,alexnet,224,cuda,000000001309.jpg,67.98362731933594
1676002477.7705271,alexnet,224,cuda,000000001357.jpg,64.0876293182373
1676002477.7705271,alexnet,224,cuda,000000001362.jpg,107.88679122924805
1676002477.7705271,alexnet,224,cuda,000000001363.jpg,104.04300689697266
1676002477.7705271,alexnet,224,cuda,000000001367.jpg,59.983015060424805
1676002477.7705271,alexnet,224,cuda,000000001371.jpg,119.8892593383789
1676002477.7705271,alexnet,224,cuda,000000001380.jpg,64.14294242858887
1676002477.7705271,alexnet,224,cuda,000000001385.jpg,64.00513648986816
1676002491.1528077,alexnet,224,cuda,000000000001.jpg,0.35190582275390625
1676002491.1528077,alexnet,224,cuda,000000000016.jpg,67.86060333251953
1676002491.1528077,alexnet,224,cuda,000000000019.jpg,67.8715705871582
1676002491.1528077,alexnet,224,cuda,000000000057.jpg,72.07942008972168
1676002491.1528077,alexnet,224,cuda,000000000063.jpg,64.00156021118164
1676002491.1528077,alexnet,224,cuda,000000000069.jpg,67.95430183410645
1676002491.1528077,alexnet,224,cuda,000000000080.jpg,104.13193702697754
1676002491.1528077,alexnet,224,cuda,000000000090.jpg,107.98430442810059
1676002491.1528077,alexnet,224,cuda,000000000106.jpg,60.04953384399414
1676002491.1528077,alexnet,224,cuda,000000000108.jpg,63.96222114562988
1676002491.1528077,alexnet,224,cuda,000000000128.jpg,71.95472717285156
1676002491.1528077,alexnet,224,cuda,000000000155.jpg,64.04709815979004
1676002491.1528077,alexnet,224,cuda,000000000161.jpg,107.8493595123291
1676002491.1528077,alexnet,224,cuda,000000000171.jpg,68.1157112121582
1676002491.1528077,alexnet,224,cuda,000000000178.jpg,100.01254081726074
1676002491.1528077,alexnet,224,cuda,000000000180.jpg,67.95549392700195
1676002491.1528077,alexnet,224,cuda,000000000183.jpg,64.00060653686523
1676002491.1528077,alexnet,224,cuda,000000000188.jpg,60.051679611206055
1676002491.1528077,alexnet,224,cuda,000000000191.jpg,63.962459564208984
1676002491.1528077,alexnet,224,cuda,000000000202.jpg,108.05344581604004
1676002491.1528077,alexnet,224,cuda,000000000205.jpg,63.89737129211426
1676002491.1528077,alexnet,224,cuda,000000000212.jpg,64.09192085266113
1676002491.1528077,alexnet,224,cuda,000000000229.jpg,67.9922103881836
1676002491.1528077,alexnet,224,cuda,000000000251.jpg,64.04423713684082
1676002491.1528077,alexnet,224,cuda,000000000275.jpg,104.02727127075195
1676002491.1528077,alexnet,224,cuda,000000000276.jpg,63.951969146728516
1676002491.1528077,alexnet,224,cuda,000000000311.jpg,68.05825233459473
1676002491.1528077,alexnet,224,cuda,000000000318.jpg,63.912153244018555
1676002491.1528077,alexnet,224,cuda,000000000345.jpg,68.05229187011719
1676002491.1528077,alexnet,224,cuda,000000000408.jpg,64.0106201171875
1676002491.1528077,alexnet,224,cuda,000000000416.jpg,107.92326927185059
1676002491.1528077,alexnet,224,cuda,000000000427.jpg,64.03994560241699
1676002491.1528077,alexnet,224,cuda,000000000448.jpg,103.97791862487793
1676002491.1528077,alexnet,224,cuda,000000000453.jpg,63.98963928222656
1676002491.1528077,alexnet,224,cuda,000000000456.jpg,72.01838493347168
1676002491.1528077,alexnet,224,cuda,000000000463.jpg,67.98028945922852
1676002491.1528077,alexnet,224,cuda,000000000492.jpg,72.02553749084473
1676002491.1528077,alexnet,224,cuda,000000000509.jpg,104.02250289916992
1676002491.1528077,alexnet,224,cuda,000000000527.jpg,63.98415565490723
1676002491.1528077,alexnet,224,cuda,000000000535.jpg,63.94004821777344
1676002491.1528077,alexnet,224,cuda,000000000549.jpg,120.01419067382812
1676002491.1528077,alexnet,224,cuda,000000000552.jpg,64.05043601989746
1676002491.1528077,alexnet,224,cuda,000000000554.jpg,64.0103816986084
1676002491.1528077,alexnet,224,cuda,000000000570.jpg,99.90859031677246
1676002491.1528077,alexnet,224,cuda,000000000619.jpg,76.06363296508789
1676002491.1528077,alexnet,224,cuda,000000000647.jpg,107.98287391662598
1676002491.1528077,alexnet,224,cuda,000000000660.jpg,104.0489673614502
1676002491.1528077,alexnet,224,cuda,000000000662.jpg,107.98287391662598
1676002491.1528077,alexnet,224,cuda,000000000664.jpg,67.96932220458984
1676002491.1528077,alexnet,224,cuda,000000000665.jpg,63.97080421447754
1676002491.1528077,alexnet,224,cuda,000000000674.jpg,100.07715225219727
1676002491.1528077,alexnet,224,cuda,000000000676.jpg,103.95932197570801
1676002491.1528077,alexnet,224,cuda,000000000686.jpg,107.9866886138916
1676002491.1528077,alexnet,224,cuda,000000000694.jpg,111.92607879638672
1676002491.1528077,alexnet,224,cuda,000000000718.jpg,64.12911415100098
1676002491.1528077,alexnet,224,cuda,000000000725.jpg,111.89937591552734
1676002491.1528077,alexnet,224,cuda,000000000748.jpg,108.03532600402832
1676002491.1528077,alexnet,224,cuda,000000000759.jpg,107.97929763793945
1676002491.1528077,alexnet,224,cuda,000000000771.jpg,60.10937690734863
1676002491.1528077,alexnet,224,cuda,000000000774.jpg,63.85016441345215
1676002491.1528077,alexnet,224,cuda,000000000809.jpg,104.05206680297852
1676002491.1528077,alexnet,224,cuda,000000000851.jpg,111.97972297668457
1676002491.1528077,alexnet,224,cuda,000000000870.jpg,111.95802688598633
1676002491.1528077,alexnet,224,cuda,000000000880.jpg,70.67584991455078
1676002491.1528077,alexnet,224,cuda,000000000888.jpg,65.43827056884766
1676002526.7767427,alexnet,224,cuda,000000000001.jpg,822.3748207092285
1676002526.7767427,alexnet,224,cuda,000000000016.jpg,2396.0254192352295
1676002526.7767427,alexnet,224,cuda,000000000019.jpg,61.957597732543945
1676002526.7767427,alexnet,224,cuda,000000000057.jpg,72.04961776733398
1676002526.7767427,alexnet,224,cuda,000000000063.jpg,63.99035453796387
