work_start,infer_model_name,train_model_name,image_size,device,file_name,latency
1677010718.982247,densenet121,alexnet_512,224,cuda,000000000001.jpg,31.79372787475586
1677010719.0923176,densenet121,alexnet_512,224,cuda,000000000016.jpg,18.669631958007812
1677010719.216332,densenet121,alexnet_512,224,cuda,000000000019.jpg,19.283231735229492
1677010719.3003297,densenet121,alexnet_512,224,cuda,000000000057.jpg,19.594240188598633
1677010719.4203236,densenet121,alexnet_512,224,cuda,000000000063.jpg,18.947328567504883
1677010719.504312,densenet121,alexnet_512,224,cuda,000000000069.jpg,19.012672424316406
1677010719.62432,densenet121,alexnet_512,224,cuda,000000000080.jpg,18.62588882446289
1677010719.7003036,densenet121,alexnet_512,224,cuda,000000000090.jpg,18.80620765686035
1677010719.8242576,densenet121,alexnet_512,224,cuda,000000000106.jpg,18.595903396606445
1677010719.9083288,densenet121,alexnet_512,224,cuda,000000000108.jpg,18.841279983520508
1677010720.0323367,densenet121,alexnet_512,224,cuda,000000000128.jpg,18.754112243652344
1677010720.1163301,densenet121,alexnet_512,224,cuda,000000000155.jpg,18.731647491455078
1677010720.2323406,densenet121,alexnet_512,224,cuda,000000000161.jpg,19.095808029174805
1677010720.3123243,densenet121,alexnet_512,224,cuda,000000000171.jpg,18.938623428344727
1677010720.4323232,densenet121,alexnet_512,224,cuda,000000000178.jpg,18.790143966674805
1677010720.5123277,densenet121,alexnet_512,224,cuda,000000000180.jpg,18.913183212280273
1677010720.636312,densenet121,alexnet_512,224,cuda,000000000183.jpg,18.9968318939209
1677010720.7122943,densenet121,alexnet_512,224,cuda,000000000188.jpg,19.082304000854492
1677010720.8322356,densenet121,alexnet_512,224,cuda,000000000191.jpg,18.78121566772461
1677010720.9122968,densenet121,alexnet_512,224,cuda,000000000202.jpg,18.556352615356445
1677010721.0323417,densenet121,alexnet_512,224,cuda,000000000205.jpg,18.651264190673828
1677010721.112326,densenet121,alexnet_512,224,cuda,000000000212.jpg,19.065919876098633
1677010721.232331,densenet121,alexnet_512,224,cuda,000000000229.jpg,19.054431915283203
1677010721.3123128,densenet121,alexnet_512,224,cuda,000000000251.jpg,18.988672256469727
1677010721.432309,densenet121,alexnet_512,224,cuda,000000000275.jpg,18.979679107666016
1677010721.5122998,densenet121,alexnet_512,224,cuda,000000000276.jpg,18.68000030517578
1677010721.63229,densenet121,alexnet_512,224,cuda,000000000311.jpg,18.582080841064453
1677010721.7122898,densenet121,alexnet_512,224,cuda,000000000318.jpg,19.39311981201172
1677010721.8402934,densenet121,alexnet_512,224,cuda,000000000345.jpg,18.577695846557617
1677010721.9202962,densenet121,alexnet_512,224,cuda,000000000408.jpg,18.529184341430664
1677010722.0403116,densenet121,alexnet_512,224,cuda,000000000416.jpg,18.61347198486328
1677010722.1243055,densenet121,alexnet_512,224,cuda,000000000427.jpg,18.63920021057129
1677010722.244332,densenet121,alexnet_512,224,cuda,000000000448.jpg,18.802751541137695
1677010722.3283322,densenet121,alexnet_512,224,cuda,000000000453.jpg,18.98512077331543
1677010722.456336,densenet121,alexnet_512,224,cuda,000000000456.jpg,18.916576385498047
1677010722.536315,densenet121,alexnet_512,224,cuda,000000000463.jpg,19.14678382873535
1677010722.6643298,densenet121,alexnet_512,224,cuda,000000000492.jpg,18.869792938232422
1677010722.74032,densenet121,alexnet_512,224,cuda,000000000509.jpg,18.706911087036133
1677010722.86429,densenet121,alexnet_512,224,cuda,000000000527.jpg,18.673919677734375
1677010722.944298,densenet121,alexnet_512,224,cuda,000000000535.jpg,18.67024040222168
1677010723.0683088,densenet121,alexnet_512,224,cuda,000000000549.jpg,18.72537612915039
1677010723.1522944,densenet121,alexnet_512,224,cuda,000000000552.jpg,18.63497543334961
1677010723.2723055,densenet121,alexnet_512,224,cuda,000000000554.jpg,19.002559661865234
1677010723.3483257,densenet121,alexnet_512,224,cuda,000000000570.jpg,18.84809684753418
1677010723.4763043,densenet121,alexnet_512,224,cuda,000000000619.jpg,18.628639221191406
1677010723.5522983,densenet121,alexnet_512,224,cuda,000000000647.jpg,18.529888153076172
1677010723.6722882,densenet121,alexnet_512,224,cuda,000000000660.jpg,18.506175994873047
1677010723.7523105,densenet121,alexnet_512,224,cuda,000000000662.jpg,18.672128677368164
1677010723.872278,densenet121,alexnet_512,224,cuda,000000000664.jpg,18.672607421875
1677010723.9562905,densenet121,alexnet_512,224,cuda,000000000665.jpg,18.503551483154297
1677010724.0722926,densenet121,alexnet_512,224,cuda,000000000674.jpg,18.804224014282227
1677010724.1443048,densenet121,alexnet_512,224,cuda,000000000676.jpg,18.55561637878418
1677010724.264268,densenet121,alexnet_512,224,cuda,000000000686.jpg,18.94166374206543
1677010724.3443263,densenet121,alexnet_512,224,cuda,000000000694.jpg,18.811519622802734
1677010724.4643161,densenet121,alexnet_512,224,cuda,000000000718.jpg,18.947616577148438
1677010724.5403047,densenet121,alexnet_512,224,cuda,000000000725.jpg,18.891775131225586
1677010724.6563044,densenet121,alexnet_512,224,cuda,000000000748.jpg,18.720191955566406
1677010724.7363162,densenet121,alexnet_512,224,cuda,000000000759.jpg,18.90425682067871
1677010724.856291,densenet121,alexnet_512,224,cuda,000000000771.jpg,18.541791915893555
1677010724.9362957,densenet121,alexnet_512,224,cuda,000000000774.jpg,18.567935943603516
1677010725.0523028,densenet121,alexnet_512,224,cuda,000000000809.jpg,18.685888290405273
1677010725.128319,densenet121,alexnet_512,224,cuda,000000000851.jpg,18.623584747314453
1677010725.2443104,densenet121,alexnet_512,224,cuda,000000000870.jpg,18.945695877075195
1677010725.3323083,densenet121,alexnet_512,224,cuda,000000000880.jpg,19.033567428588867
1677010725.4602993,densenet121,alexnet_512,224,cuda,000000000888.jpg,18.785663604736328
1677010725.5403001,densenet121,alexnet_512,224,cuda,000000000890.jpg,18.60348892211914
1677010725.6602929,densenet121,alexnet_512,224,cuda,000000000904.jpg,18.612640380859375
1677010725.7402964,densenet121,alexnet_512,224,cuda,000000000933.jpg,18.611391067504883
1677010725.860295,densenet121,alexnet_512,224,cuda,000000000953.jpg,18.604736328125
1677010725.9402914,densenet121,alexnet_512,224,cuda,000000000968.jpg,18.572063446044922
1677010726.0643015,densenet121,alexnet_512,224,cuda,000000000970.jpg,18.807008743286133
1677010726.1482825,densenet121,alexnet_512,224,cuda,000000000979.jpg,18.64681625366211
1677010726.2723129,densenet121,alexnet_512,224,cuda,000000001024.jpg,19.042015075683594
1677010726.3443036,densenet121,alexnet_512,224,cuda,000000001076.jpg,18.897151947021484
1677010726.4643009,densenet121,alexnet_512,224,cuda,000000001097.jpg,18.852127075195312
1677010726.5443254,densenet121,alexnet_512,224,cuda,000000001118.jpg,18.81679916381836
1677010726.6683056,densenet121,alexnet_512,224,cuda,000000001124.jpg,18.854976654052734
1677010726.7483408,densenet121,alexnet_512,224,cuda,000000001127.jpg,18.780351638793945
1677010726.868288,densenet121,alexnet_512,224,cuda,000000001152.jpg,18.74323272705078
1677010726.9442906,densenet121,alexnet_512,224,cuda,000000001172.jpg,18.661727905273438
1677010727.0683126,densenet121,alexnet_512,224,cuda,000000001175.jpg,18.76697540283203
1677010727.148297,densenet121,alexnet_512,224,cuda,000000001192.jpg,18.56505584716797
1677010727.276336,densenet121,alexnet_512,224,cuda,000000001194.jpg,18.888832092285156
1677010727.360331,densenet121,alexnet_512,224,cuda,000000001195.jpg,19.014272689819336
1677010727.480314,densenet121,alexnet_512,224,cuda,000000001198.jpg,18.956384658813477
1677010727.5603268,densenet121,alexnet_512,224,cuda,000000001242.jpg,18.774656295776367
1677010727.680326,densenet121,alexnet_512,224,cuda,000000001251.jpg,18.849504470825195
1677010727.7603185,densenet121,alexnet_512,224,cuda,000000001252.jpg,18.96076774597168
1677010727.8802931,densenet121,alexnet_512,224,cuda,000000001257.jpg,18.639135360717773
1677010727.96029,densenet121,alexnet_512,224,cuda,000000001266.jpg,18.55276870727539
1677010728.0842965,densenet121,alexnet_512,224,cuda,000000001286.jpg,18.70310401916504
1677010728.1602988,densenet121,alexnet_512,224,cuda,000000001289.jpg,18.996416091918945
1677010728.284341,densenet121,alexnet_512,224,cuda,000000001309.jpg,19.251007080078125
1677010728.3643205,densenet121,alexnet_512,224,cuda,000000001357.jpg,19.257471084594727
1677010728.4803345,densenet121,alexnet_512,224,cuda,000000001362.jpg,19.40985679626465
1677010728.5603356,densenet121,alexnet_512,224,cuda,000000001363.jpg,19.754335403442383
1677010728.6842859,densenet121,alexnet_512,224,cuda,000000001367.jpg,18.594528198242188
1677010728.760293,densenet121,alexnet_512,224,cuda,000000001371.jpg,18.676671981811523
1677010728.8882453,densenet121,alexnet_512,224,cuda,000000001380.jpg,18.585376739501953
1677010728.9642467,densenet121,alexnet_512,224,cuda,000000001385.jpg,18.673343658447266
1677010729.0842946,densenet121,alexnet_512,224,cuda,000000001410.jpg,18.580991744995117
1677010729.1682413,densenet121,alexnet_512,224,cuda,000000001411.jpg,18.6463680267334
1677010729.2923205,densenet121,alexnet_512,224,cuda,000000001418.jpg,18.968063354492188
1677010729.3682966,densenet121,alexnet_512,224,cuda,000000001439.jpg,19.049663543701172
1677010729.4883275,densenet121,alexnet_512,224,cuda,000000001444.jpg,18.954816818237305
1677010729.5643077,densenet121,alexnet_512,224,cuda,000000001459.jpg,18.790912628173828
1677010729.684328,densenet121,alexnet_512,224,cuda,000000001482.jpg,18.947647094726562
1677010729.7643018,densenet121,alexnet_512,224,cuda,000000001492.jpg,18.868383407592773
1677010729.8882985,densenet121,alexnet_512,224,cuda,000000001494.jpg,18.90675163269043
1677010729.968288,densenet121,alexnet_512,224,cuda,000000001550.jpg,18.64169692993164
1677010730.0882955,densenet121,alexnet_512,224,cuda,000000001551.jpg,18.664512634277344
1677010730.1642914,densenet121,alexnet_512,224,cuda,000000001583.jpg,18.668031692504883
1677010730.2882493,densenet121,alexnet_512,224,cuda,000000001594.jpg,18.875167846679688
1677010730.3723037,densenet121,alexnet_512,224,cuda,000000001600.jpg,18.88172721862793
1677010730.492322,densenet121,alexnet_512,224,cuda,000000001643.jpg,18.707103729248047
1677010730.5763087,densenet121,alexnet_512,224,cuda,000000001650.jpg,18.518783569335938
1677010730.700283,densenet121,alexnet_512,224,cuda,000000001653.jpg,18.852031707763672
1677010730.7762918,densenet121,alexnet_512,224,cuda,000000001654.jpg,18.49456024169922
1677010730.9003003,densenet121,alexnet_512,224,cuda,000000001657.jpg,18.559167861938477
1677010730.9722855,densenet121,alexnet_512,224,cuda,000000001671.jpg,18.66147232055664
1677010731.0963354,densenet121,alexnet_512,224,cuda,000000001685.jpg,18.630048751831055
1677010731.1802933,densenet121,alexnet_512,224,cuda,000000001702.jpg,19.03545570373535
1677010731.3003168,densenet121,alexnet_512,224,cuda,000000001717.jpg,18.842592239379883
1677010731.3723032,densenet121,alexnet_512,224,cuda,000000001730.jpg,18.998464584350586
1677010731.5003092,densenet121,alexnet_512,224,cuda,000000001750.jpg,18.76972770690918
1677010731.580302,densenet121,alexnet_512,224,cuda,000000001751.jpg,18.855648040771484
1677010731.7043316,densenet121,alexnet_512,224,cuda,000000001773.jpg,19.158016204833984
1677010731.7883189,densenet121,alexnet_512,224,cuda,000000001819.jpg,18.96201515197754
1677010731.9082997,densenet121,alexnet_512,224,cuda,000000001848.jpg,18.74185562133789
1677010731.9842916,densenet121,alexnet_512,224,cuda,000000001950.jpg,18.871999740600586
1677010732.1083155,densenet121,alexnet_512,224,cuda,000000001956.jpg,18.62771224975586
1677010732.1923118,densenet121,alexnet_512,224,cuda,000000001959.jpg,19.101600646972656
1677010732.3162684,densenet121,alexnet_512,224,cuda,000000002032.jpg,18.913951873779297
1677010732.396245,densenet121,alexnet_512,224,cuda,000000002039.jpg,19.014976501464844
1677010732.5163257,densenet121,alexnet_512,224,cuda,000000002051.jpg,18.895423889160156
1677010732.6003056,densenet121,alexnet_512,224,cuda,000000002059.jpg,18.63580894470215
1677010732.7202952,densenet121,alexnet_512,224,cuda,000000002063.jpg,18.566112518310547
1677010732.8002846,densenet121,alexnet_512,224,cuda,000000002076.jpg,18.595199584960938
1677010732.9162943,densenet121,alexnet_512,224,cuda,000000002087.jpg,18.637279510498047
1677010733.0002897,densenet121,alexnet_512,224,cuda,000000002094.jpg,18.923072814941406
1677010733.1203282,densenet121,alexnet_512,224,cuda,000000002112.jpg,18.773696899414062
1677010733.1963067,densenet121,alexnet_512,224,cuda,000000002122.jpg,19.0413761138916
1677010733.320311,densenet121,alexnet_512,224,cuda,000000002161.jpg,18.97475242614746
1677010733.4003034,densenet121,alexnet_512,224,cuda,000000002166.jpg,19.043743133544922
1677010733.5243053,densenet121,alexnet_512,224,cuda,000000002182.jpg,18.58780860900879
1677010733.600241,densenet121,alexnet_512,224,cuda,000000002186.jpg,18.598400115966797
1677010733.7162974,densenet121,alexnet_512,224,cuda,000000002196.jpg,18.685535430908203
1677010733.792296,densenet121,alexnet_512,224,cuda,000000002219.jpg,18.548927307128906
1677010733.9122322,densenet121,alexnet_512,224,cuda,000000002224.jpg,18.543903350830078
1677010733.9922936,densenet121,alexnet_512,224,cuda,000000002233.jpg,18.89753532409668
1677010734.120314,densenet121,alexnet_512,224,cuda,000000002246.jpg,18.714496612548828
1677010734.200304,densenet121,alexnet_512,224,cuda,000000002253.jpg,18.893535614013672
1677010734.3202813,densenet121,alexnet_512,224,cuda,000000002271.jpg,18.95471954345703
1677010734.4003046,densenet121,alexnet_512,224,cuda,000000002294.jpg,18.81875228881836
1677010734.5242953,densenet121,alexnet_512,224,cuda,000000002298.jpg,18.82588768005371
