,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671830835.949, 39.91, 1923, 4006, 59, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671830835.928225,33.0,5.0,0.0,61.0,1.0,0.0,0.0,0.0,3333183,3333340,3333183,3333227,3333230,3333264
1,1671830836.652, 40.20, 1923, 4006, 59, 3, 1, NVIDIA GeForce GTX 1060 6GB,1671830836.6270616,28.6,16.3,0.0,55.1,0.0,0.0,0.0,0.0,3333183,3333272,3333182,3333239,3333241,3333246
2,1671830837.36, 39.74, 1923, 3802, 59, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671830837.337067,29.6,10.2,0.0,60.2,0.0,0.0,0.0,0.0,3333182,3333183,3333198,3333183,3332913,3333228
3,1671830838.103, 40.11, 1923, 3802, 59, 35, 2, NVIDIA GeForce GTX 1060 6GB,1671830838.0747826,64.4,20.8,0.0,13.9,0.0,0.0,1.0,0.0,3332323,3330558,3331417,3332992,3330693,3329574
4,1671830838.848, 39.82, 1923, 3802, 59, 12, 1, NVIDIA GeForce GTX 1060 6GB,1671830838.821054,52.5,20.2,0.0,26.3,0.0,0.0,1.0,0.0,3333198,3333213,3333183,3333183,3333191,3333183
5,1671830839.577, 40.59, 1923, 3802, 59, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671830839.5428746,85.9,8.1,0.0,6.1,0.0,0.0,0.0,0.0,3333183,3333184,3333183,3333183,3333183,3333183
6,1671830840.29, 40.78, 1923, 3802, 59, 43, 4, NVIDIA GeForce GTX 1060 6GB,1671830840.267385,55.0,8.0,0.0,36.0,1.0,0.0,0.0,0.0,3369834,3377176,3380092,3359248,3389440,3380155
7,1671830840.968, 41.16, 1923, 3802, 59, 10, 1, NVIDIA GeForce GTX 1060 6GB,1671830840.9460635,71.9,4.2,0.0,24.0,0.0,0.0,0.0,0.0,3466536,3481419,3481536,3466540,3466571,3466564
8,1671830841.641, 39.63, 1923, 3802, 59, 1, 0, NVIDIA GeForce GTX 1060 6GB,1671830841.6216085,34.7,4.1,0.0,61.2,0.0,0.0,0.0,0.0,3466615,3472861,3500124,3466576,3466620,3502283
9,1671830842.335, 40.78, 1923, 3802, 59, 26, 2, NVIDIA GeForce GTX 1060 6GB,1671830842.3118663,38.1,4.1,0.0,57.7,0.0,0.0,0.0,0.0,3465602,3465957,3532536,3466337,3466202,3531499
10,1671830843.01, 39.63, 1923, 3802, 59, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671830842.9901643,35.1,3.1,0.0,61.9,0.0,0.0,0.0,0.0,3466518,3466668,3493314,3466603,3494272,3466631
11,1671830843.703, 39.74, 1923, 3802, 59, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671830843.679887,31.3,10.1,0.0,58.6,0.0,0.0,0.0,0.0,3466693,3466767,3527474,3466636,3526954,3466577
12,1671830844.401, 39.72, 1923, 3802, 59, 15, 1, NVIDIA GeForce GTX 1060 6GB,1671830844.3764954,54.0,8.0,0.0,38.0,0.0,0.0,0.0,0.0,3466528,3466846,3467359,3466520,3467313,3466583
13,1671830845.113, 129.56, 1923, 3802, 59, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671830845.0895424,49.5,6.9,0.0,43.6,0.0,0.0,0.0,0.0,3466510,3466630,3466510,3466601,3466510,3466625
14,1671830845.793, 40.01, 1923, 3802, 60, 99, 66, NVIDIA GeForce GTX 1060 6GB,1671830845.7716334,35.4,5.1,0.0,59.6,0.0,0.0,0.0,0.0,3466522,3466651,3482671,3466544,3482953,3466587
15,1671830846.575, 39.72, 1923, 3802, 60, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671830846.545353,20.0,22.7,0.0,36.4,20.0,0.0,0.9,0.0,3466755,3491911,3510456,3471593,3503752,3466810
16,1671830847.251, 37.99, 1873, 3802, 60, 34, 23, NVIDIA GeForce GTX 1060 6GB,1671830847.232471,36.0,4.0,0.0,60.0,0.0,0.0,0.0,0.0,3479401,3519171,3521032,3466663,3469504,3515671
17,1671830847.954, 41.47, 1923, 3802, 60, 71, 5, NVIDIA GeForce GTX 1060 6GB,1671830847.9317012,52.5,7.9,0.0,38.6,1.0,0.0,0.0,0.0,3466713,3466729,3509495,3467338,3467660,3521985
18,1671830848.623, 39.54, 1923, 3802, 59, 1, 0, NVIDIA GeForce GTX 1060 6GB,1671830848.6024632,33.3,3.1,0.0,63.5,0.0,0.0,0.0,0.0,3531159,3495684,3530127,3466689,3466742,3466764
19,1671830849.298, 39.64, 1923, 3802, 59, 63, 4, NVIDIA GeForce GTX 1060 6GB,1671830849.2775424,48.9,4.3,0.0,45.7,0.0,0.0,1.1,0.0,3502762,3466665,3502786,3466698,3466594,3466569
20,1671830849.981, 39.63, 1923, 3802, 59, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671830849.961099,34.3,6.1,0.0,59.6,0.0,0.0,0.0,0.0,3523383,3467011,3523164,3466689,3466671,3466709
21,1671830850.673, 41.45, 1923, 3802, 59, 30, 2, NVIDIA GeForce GTX 1060 6GB,1671830850.6493325,37.6,2.0,0.0,59.4,0.0,0.0,1.0,0.0,3522160,3467086,3521879,3466596,3466583,3466584
22,1671830851.363, 39.82, 1923, 3802, 59, 25, 2, NVIDIA GeForce GTX 1060 6GB,1671830851.343673,47.1,5.9,0.0,47.1,0.0,0.0,0.0,0.0,3488232,3466624,3488330,3466599,3466560,3466655
