,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671833776.94, 34.90, 1721, 4006, 59, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671833776.9187534,30.7,8.9,0.0,59.4,1.0,0.0,0.0,0.0,3333323,3333268,3333183,3333206,3333215,3333183
1,1671833777.641, 35.00, 1721, 4006, 59, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671833777.6170993,23.4,18.1,0.0,58.5,0.0,0.0,0.0,0.0,3333258,3333286,3333183,3333275,3333231,3333183
2,1671833778.342, 34.60, 1721, 3802, 59, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671833778.3185406,34.0,10.3,0.0,54.6,1.0,0.0,0.0,0.0,3466513,3341624,3466607,3466511,3360808,3466510
3,1671833779.049, 34.62, 1721, 3802, 59, 14, 1, NVIDIA GeForce GTX 1060 6GB,1671833779.0246396,32.3,16.2,0.0,51.5,0.0,0.0,0.0,0.0,3466510,3466625,3466657,3472776,3466587,3472757
4,1671833779.762, 34.70, 1721, 3802, 59, 14, 1, NVIDIA GeForce GTX 1060 6GB,1671833779.7372973,40.2,14.4,0.0,45.4,0.0,0.0,0.0,0.0,3466512,3466588,3466574,3466510,3466534,3466510
5,1671833780.47, 37.03, 1721, 3802, 59, 40, 2, NVIDIA GeForce GTX 1060 6GB,1671833780.448125,48.0,10.8,0.0,40.2,0.0,0.0,1.0,0.0,3466557,3466586,3466603,3466510,3466510,3466510
6,1671833781.142, 34.41, 1721, 3802, 59, 1, 1, NVIDIA GeForce GTX 1060 6GB,1671833781.1214666,36.1,2.1,0.0,61.9,0.0,0.0,0.0,0.0,3466634,3529272,3466614,3501999,3466630,3525970
7,1671833781.841, 34.62, 1721, 3802, 59, 5, 1, NVIDIA GeForce GTX 1060 6GB,1671833781.816607,36.7,15.3,0.0,46.9,0.0,0.0,1.0,0.0,3466598,3540353,3466544,3466577,3466709,3523758
8,1671833782.551, 34.52, 1721, 3802, 59, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671833782.5257888,46.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,3466510,3466581,3466596,3466607,3466510,3466510
