,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671830574.54, 8.49, 291, 405, 57, 2, 3, NVIDIA GeForce GTX 1060 6GB,1671830574.520173,36.4,3.0,0.0,59.6,1.0,0.0,0.0,0.0,3333267,3333183,3333215,3333264,3333204,3333183
1,1671830575.235, 8.59, 291, 405, 57, 0, 3, NVIDIA GeForce GTX 1060 6GB,1671830575.2120378,24.7,14.4,0.0,60.8,0.0,0.0,0.0,0.0,3333254,3333182,3333390,3333237,3333240,3333183
2,1671830575.926, 32.10, 1556, 3802, 57, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671830575.9026382,33.7,10.2,0.0,56.1,0.0,0.0,0.0,0.0,3333210,3333183,3333183,3333177,3331758,3333199
3,1671830576.627, 32.48, 1556, 3802, 58, 4, 0, NVIDIA GeForce GTX 1060 6GB,1671830576.6025255,32.3,20.2,0.0,47.5,0.0,0.0,0.0,0.0,3291410,3286128,3329117,3329358,3317804,3288527
4,1671830577.332, 32.38, 1556, 3802, 58, 11, 1, NVIDIA GeForce GTX 1060 6GB,1671830577.307679,46.4,11.3,0.0,42.3,0.0,0.0,0.0,0.0,3333221,3333182,3333229,3333183,3333239,3333182
5,1671830578.054, 33.35, 1645, 3802, 58, 41, 2, NVIDIA GeForce GTX 1060 6GB,1671830578.0312881,44.0,11.0,0.0,45.0,0.0,0.0,0.0,0.0,3333263,3333183,3333270,3333182,3333263,3333182
6,1671830578.723, 33.45, 1645, 3802, 58, 1, 0, NVIDIA GeForce GTX 1060 6GB,1671830578.7036493,35.4,8.1,0.0,56.6,0.0,0.0,0.0,0.0,3384793,3379545,3382054,3356069,3420692,3341297
7,1671830579.427, 33.44, 1645, 3802, 58, 4, 0, NVIDIA GeForce GTX 1060 6GB,1671830579.404036,43.1,19.6,0.0,32.4,3.9,0.0,1.0,0.0,3466571,3478277,3466765,3466554,3478089,3466515
8,1671830580.182, 33.55, 1645, 3802, 58, 1, 0, NVIDIA GeForce GTX 1060 6GB,1671830580.1519132,19.8,9.4,0.0,15.6,54.2,0.0,1.0,0.0,3490263,3521999,3472373,3498765,3489302,3466678
9,1671830580.87, 91.02, 1923, 3802, 59, 1, 0, NVIDIA GeForce GTX 1060 6GB,1671830580.8478227,34.7,3.1,0.0,62.2,0.0,0.0,0.0,0.0,3466645,3510436,3503350,3466567,3467360,3493805
10,1671830581.54, 39.74, 1923, 3802, 59, 2, 3, NVIDIA GeForce GTX 1060 6GB,1671830581.519828,34.0,8.2,0.0,57.7,0.0,0.0,0.0,0.0,3466544,3515927,3516169,3466588,3466548,3466569
11,1671830582.217, 56.52, 1923, 3802, 60, 51, 36, NVIDIA GeForce GTX 1060 6GB,1671830582.1971714,38.1,7.2,0.0,54.6,0.0,0.0,0.0,0.0,3466611,3522791,3522764,3466900,3466625,3466579
12,1671830582.887, 39.63, 1923, 3802, 59, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671830582.8678088,33.0,6.0,0.0,61.0,0.0,0.0,0.0,0.0,3466584,3535707,3535693,3466821,3466605,3466638
13,1671830583.562, 39.93, 1923, 3802, 59, 58, 42, NVIDIA GeForce GTX 1060 6GB,1671830583.541379,36.1,6.2,0.0,57.7,0.0,0.0,0.0,0.0,3466551,3523258,3523270,3466755,3466638,3466626
14,1671830584.258, 97.38, 1923, 3802, 59, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671830584.2355678,36.8,2.1,0.0,60.0,0.0,0.0,1.1,0.0,3466579,3531320,3531064,3466716,3466638,3466575
