,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671827877.677, 39.91, 1923, 3802, 60, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671827877.656361,33.7,3.1,0.0,62.2,1.0,0.0,0.0,0.0,3333244,3333244,3333237,3333183,3333183,3333405
1,1671827878.353, 39.82, 1923, 3802, 60, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671827878.3314834,16.3,11.2,0.0,62.2,9.2,0.0,1.0,0.0,3407789,3487350,3438015,3489846,3458010,3400878
2,1671827879.044, 39.74, 1923, 3802, 60, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671827879.0234733,19.1,11.7,0.0,63.8,4.3,0.0,1.1,0.0,3477164,3466509,3477455,3466491,3466510,3466535
3,1671827879.737, 40.01, 1923, 3802, 60, 5, 1, NVIDIA GeForce GTX 1060 6GB,1671827879.7119462,32.7,15.3,0.0,52.0,0.0,0.0,0.0,0.0,3471846,3466340,3466147,3470893,3473462,3466103
4,1671827880.442, 32.38, 1556, 3802, 59, 14, 1, NVIDIA GeForce GTX 1060 6GB,1671827880.4182236,42.4,11.1,0.0,45.5,0.0,0.0,1.0,0.0,3466510,3466510,3466669,3466559,3466510,3466562
5,1671827881.196, 32.77, 1556, 3802, 59, 27, 1, NVIDIA GeForce GTX 1060 6GB,1671827881.162169,42.4,19.2,0.0,38.4,0.0,0.0,0.0,0.0,3449497,3460400,3425217,3407046,3432345,3446912
6,1671827881.896, 32.38, 1556, 3802, 59, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671827881.8728864,48.0,7.0,0.0,45.0,0.0,0.0,0.0,0.0,3333183,3333253,3333283,3333184,3333191,3333189
7,1671827882.692, 48.79, 1923, 3802, 60, 33, 27, NVIDIA GeForce GTX 1060 6GB,1671827882.660696,69.6,9.8,0.0,20.6,0.0,0.0,0.0,0.0,3333185,3333189,3333188,3333182,3333183,3333185
8,1671827883.464, 60.99, 1923, 3802, 60, 48, 35, NVIDIA GeForce GTX 1060 6GB,1671827883.4295669,82.2,11.2,0.0,6.5,0.0,0.0,0.0,0.0,3392101,3394130,3405816,3411818,3411900,3413518
9,1671827884.196, 101.92, 1911, 3802, 61, 71, 49, NVIDIA GeForce GTX 1060 6GB,1671827884.1717658,75.5,15.7,0.0,7.8,1.0,0.0,0.0,0.0,3466513,3466514,3466510,3466511,3466510,3466511
10,1671827884.949, 64.33, 1923, 3802, 61, 100, 67, NVIDIA GeForce GTX 1060 6GB,1671827884.9198484,73.8,4.9,0.0,20.4,1.0,0.0,0.0,0.0,3466512,3466515,3466524,3466518,3466510,3466511
11,1671827885.717, 96.23, 1923, 3802, 61, 53, 36, NVIDIA GeForce GTX 1060 6GB,1671827885.680621,69.3,10.9,0.0,17.8,1.0,0.0,1.0,0.0,3466514,3466565,3466513,3466520,3466554,3466516
12,1671827886.435, 61.69, 1923, 3802, 61, 46, 38, NVIDIA GeForce GTX 1060 6GB,1671827886.4071608,74.2,6.2,0.0,18.6,1.0,0.0,0.0,0.0,3466523,3466553,3466515,3466517,3466533,3466511
