,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671495660.93, 31.60, 1556, 4006, 45, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671495660.910881,31.9,2.1,0.0,66.0,0.0,0.0,0.0,0.0,3333588,3333590,3333710,3333608,3333628,3333661
1,1671495661.613, 31.60, 1556, 4006, 45, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671495661.5531597,79.6,6.1,0.0,14.3,0.0,0.0,0.0,0.0,3333591,3333591,3333600,3333593,3333612,3333606
2,1671495662.266, 31.12, 1556, 3802, 45, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671495662.2443576,35.7,6.1,0.0,57.1,0.0,0.0,1.0,0.0,3333591,3333691,3333614,3333590,3333649,3333645
3,1671495662.912, 31.12, 1556, 3802, 45, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671495662.8922305,31.6,7.4,0.0,61.1,0.0,0.0,0.0,0.0,3538211,3400635,3390642,3543041,3403208,3457667
4,1671495663.557, 31.12, 1556, 3802, 45, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671495663.537599,28.6,7.1,0.0,64.3,0.0,0.0,0.0,0.0,3551058,3466677,3466112,3553164,3471472,3465869
5,1671495664.219, 57.84, 1721, 3802, 45, 56, 27, NVIDIA GeForce GTX 1060 6GB,1671495664.19919,46.4,3.1,0.0,50.5,0.0,0.0,0.0,0.0,3530546,3479173,3467317,3534877,3466966,3471559
6,1671495664.888, 65.23, 1949, 3802, 47, 54, 25, NVIDIA GeForce GTX 1060 6GB,1671495664.8614128,41.8,6.1,0.0,52.0,0.0,0.0,0.0,0.0,3489278,3489553,3466687,3466868,3466874,3466765
7,1671495665.546, 38.56, 1949, 3802, 47, 49, 23, NVIDIA GeForce GTX 1060 6GB,1671495665.5254369,30.5,11.6,0.0,57.9,0.0,0.0,0.0,0.0,3493011,3495504,3466955,3466944,3466955,3467671
8,1671495666.189, 38.28, 1949, 3802, 46, 36, 2, NVIDIA GeForce GTX 1060 6GB,1671495666.1720471,15.3,4.1,0.0,79.6,0.0,0.0,1.0,0.0,3445207,3396235,3336923,3348566,3335404,3481419
9,1671495666.845, 38.26, 1949, 3802, 46, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671495666.8229427,28.9,6.2,0.0,64.9,0.0,0.0,0.0,0.0,3324913,3320817,3326249,3286590,3201642,3240837
10,1671495667.494, 38.28, 1949, 3802, 46, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671495667.473724,13.4,5.2,0.0,81.4,0.0,0.0,0.0,0.0,3326237,3333176,3332957,3329610,3312087,3130613
11,1671495668.123, 98.09, 1860, 3802, 48, 67, 48, NVIDIA GeForce GTX 1060 6GB,1671495668.10486,20.2,6.1,0.0,72.7,1.0,0.0,0.0,0.0,3295906,3328034,3191829,3201070,3116195,3310509
12,1671495668.76, 89.18, 1860, 3802, 49, 100, 75, NVIDIA GeForce GTX 1060 6GB,1671495668.7422712,34.4,2.1,0.0,63.5,0.0,0.0,0.0,0.0,3332952,3331519,3333218,3333245,3333216,3330582
13,1671495669.392, 109.84, 1923, 3802, 50, 100, 77, NVIDIA GeForce GTX 1060 6GB,1671495669.3748207,33.3,3.1,0.0,63.5,0.0,0.0,0.0,0.0,3288464,3318438,3300076,3312277,3321045,3317599
14,1671495670.021, 112.02, 1949, 3802, 50, 100, 83, NVIDIA GeForce GTX 1060 6GB,1671495670.00374,32.3,4.2,0.0,63.5,0.0,0.0,0.0,0.0,3314579,3163158,3252929,3300742,3317727,3288827
15,1671495670.648, 93.62, 1936, 3802, 50, 100, 75, NVIDIA GeForce GTX 1060 6GB,1671495670.6314323,30.5,3.2,0.0,66.3,0.0,0.0,0.0,0.0,3310166,3300045,3236252,3330461,3314159,3287581
16,1671495671.276, 113.08, 1936, 3802, 51, 100, 77, NVIDIA GeForce GTX 1060 6GB,1671495671.2591171,30.9,8.2,0.0,60.8,0.0,0.0,0.0,0.0,3319075,3328006,3239848,3326251,3286215,3300931
17,1671495671.91, 123.59, 1949, 3802, 51, 100, 84, NVIDIA GeForce GTX 1060 6GB,1671495671.8930318,29.6,4.1,0.0,66.3,0.0,0.0,0.0,0.0,3322778,3324711,3240569,3330939,3213748,3294062
18,1671495672.538, 122.00, 1949, 3802, 51, 100, 84, NVIDIA GeForce GTX 1060 6GB,1671495672.5209396,28.1,4.2,0.0,67.7,0.0,0.0,0.0,0.0,3319680,3293880,3253471,3311048,3315085,3111892
19,1671495673.166, 122.78, 1936, 3802, 52, 100, 76, NVIDIA GeForce GTX 1060 6GB,1671495673.14907,28.1,2.1,0.0,69.8,0.0,0.0,0.0,0.0,3322070,3319356,3241492,3320266,3301299,3163621
20,1671495673.801, 120.08, 1936, 3802, 52, 100, 76, NVIDIA GeForce GTX 1060 6GB,1671495673.7832932,26.0,3.1,0.0,70.8,0.0,0.0,0.0,0.0,3315161,3306162,3268745,3325035,3315192,3326094
21,1671495674.429, 122.66, 1936, 3802, 52, 100, 84, NVIDIA GeForce GTX 1060 6GB,1671495674.411261,18.9,4.2,0.0,76.8,0.0,0.0,0.0,0.0,3312305,3332362,3202255,3288674,3303085,3272948
22,1671495675.056, 109.63, 1936, 3802, 52, 100, 77, NVIDIA GeForce GTX 1060 6GB,1671495675.0392632,25.8,6.2,0.0,68.0,0.0,0.0,0.0,0.0,3332282,3333596,3332812,3323034,3333129,3302442
23,1671495675.685, 90.37, 1923, 3802, 53, 100, 80, NVIDIA GeForce GTX 1060 6GB,1671495675.6668766,25.0,3.1,0.0,71.9,0.0,0.0,0.0,0.0,3306211,3317066,3285624,3322958,3180580,3324379
24,1671495676.313, 88.33, 1936, 3802, 53, 100, 84, NVIDIA GeForce GTX 1060 6GB,1671495676.2966928,30.6,3.1,0.0,66.3,0.0,0.0,0.0,0.0,3319029,3287136,3303046,3323941,3214768,3326772
25,1671495676.949, 73.81, 1936, 3802, 53, 100, 79, NVIDIA GeForce GTX 1060 6GB,1671495676.930661,21.9,4.2,0.0,74.0,0.0,0.0,0.0,0.0,3310338,3271255,3298377,3325620,3076719,3303121
26,1671495677.578, 68.83, 1936, 3802, 53, 100, 66, NVIDIA GeForce GTX 1060 6GB,1671495677.5610526,22.4,8.2,0.0,69.4,0.0,0.0,0.0,0.0,3303736,3330751,3278959,3277787,3221434,3295792
27,1671495678.21, 108.11, 1923, 3802, 53, 100, 66, NVIDIA GeForce GTX 1060 6GB,1671495678.1930058,42.4,6.1,0.0,51.5,0.0,0.0,0.0,0.0,3333602,3333593,3333599,3333599,3333599,3333597
28,1671495678.84, 111.29, 1936, 3802, 53, 100, 74, NVIDIA GeForce GTX 1060 6GB,1671495678.823371,31.6,4.1,0.0,64.3,0.0,0.0,0.0,0.0,3288899,3325679,3327567,3322803,3331313,3305343
29,1671495679.506, 97.86, 1949, 3802, 53, 100, 75, NVIDIA GeForce GTX 1060 6GB,1671495679.485782,36.8,3.2,0.0,60.0,0.0,0.0,0.0,0.0,3328776,3298287,3276618,3327782,3308544,3282308
30,1671495680.138, 114.43, 1949, 3802, 53, 100, 82, NVIDIA GeForce GTX 1060 6GB,1671495680.121548,37.8,2.0,0.0,60.2,0.0,0.0,0.0,0.0,3333620,3333616,3333596,3333612,3333591,3333594
31,1671495680.782, 123.49, 1949, 3802, 54, 100, 84, NVIDIA GeForce GTX 1060 6GB,1671495680.7635622,25.8,5.2,0.0,69.1,0.0,0.0,0.0,0.0,3333629,3333611,3333649,3333661,3333590,3333599
32,1671495681.482, 92.53, 1936, 3802, 54, 100, 82, NVIDIA GeForce GTX 1060 6GB,1671495681.4616747,89.2,4.9,0.0,4.9,1.0,0.0,0.0,0.0,3384478,3385733,3375846,3383796,3376480,3397862
