,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671497840.217, 34.71, 1645, 4006, 62, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497840.1986272,19.0,2.0,0.0,78.0,1.0,0.0,0.0,0.0,3333613,3333599,3333678,3333623,3333698,3333591
1,1671497840.857, 34.51, 1645, 3802, 62, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497840.8350985,26.3,10.5,0.0,63.2,0.0,0.0,0.0,0.0,3300369,3257527,3319668,3323720,3311114,3135632
2,1671497841.503, 34.13, 1645, 3802, 62, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671497841.4833083,19.8,5.2,0.0,75.0,0.0,0.0,0.0,0.0,3315427,3324080,3323476,3323785,3311129,3329190
3,1671497842.155, 34.51, 1645, 3802, 62, 13, 1, NVIDIA GeForce GTX 1060 6GB,1671497842.1308756,12.4,6.2,0.0,81.4,0.0,0.0,0.0,0.0,3331480,3333644,3333636,3333714,3332359,3332968
4,1671497842.798, 34.04, 1645, 3802, 62, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671497842.7794044,16.5,6.2,0.0,75.3,1.0,0.0,1.0,0.0,3325279,3331990,3330892,3281639,3288070,3332482
5,1671497843.435, 64.39, 1809, 3802, 62, 56, 28, NVIDIA GeForce GTX 1060 6GB,1671497843.4168081,30.2,4.2,0.0,65.6,0.0,0.0,0.0,0.0,3329299,3332982,3324666,3325891,3332731,3331042
6,1671497844.076, 72.92, 1911, 3802, 63, 52, 26, NVIDIA GeForce GTX 1060 6GB,1671497844.057702,28.1,2.1,0.0,69.8,0.0,0.0,0.0,0.0,3332803,3330375,3331997,3332737,3328376,3328453
7,1671497844.721, 43.59, 1911, 4006, 63, 21, 10, NVIDIA GeForce GTX 1060 6GB,1671497844.699274,15.3,17.3,0.0,67.3,0.0,0.0,0.0,0.0,3307138,3328956,3318944,3330065,3317547,3298688
8,1671497845.353, 40.78, 1911, 4006, 63, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497845.3354993,15.3,4.1,0.0,80.6,0.0,0.0,0.0,0.0,3333591,3333607,3333623,3333615,3333746,3333618
9,1671497845.982, 40.90, 1911, 4006, 62, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497845.9648623,20.0,2.1,0.0,77.9,0.0,0.0,0.0,0.0,3333591,3333679,3333637,3333612,3333673,3333601
10,1671497846.629, 40.12, 1911, 3802, 62, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497846.6100824,5.2,14.4,0.0,80.4,0.0,0.0,0.0,0.0,3331402,3333999,3333594,3308213,3330695,3333599
11,1671497847.277, 40.23, 1911, 3802, 62, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671497847.2570817,14.4,4.1,0.0,81.4,0.0,0.0,0.0,0.0,3326083,3327632,3316894,3327783,3322019,3333242
12,1671497847.939, 40.60, 1911, 3802, 62, 9, 1, NVIDIA GeForce GTX 1060 6GB,1671497847.9130101,13.4,4.1,0.0,82.5,0.0,0.0,0.0,0.0,3333590,3333604,3333625,3333592,3333865,3333602
13,1671497848.585, 40.01, 1911, 3802, 62, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497848.5629091,17.3,2.0,0.0,80.6,0.0,0.0,0.0,0.0,3324617,3291163,3292174,3298694,3322341,3270113
14,1671497849.228, 39.94, 1911, 3802, 62, 5, 1, NVIDIA GeForce GTX 1060 6GB,1671497849.2098112,14.4,7.2,0.0,78.4,0.0,0.0,0.0,0.0,3326730,3309871,3321579,3146403,3320205,3260718
15,1671497849.864, 101.65, 1873, 3802, 63, 100, 84, NVIDIA GeForce GTX 1060 6GB,1671497849.8444757,8.2,12.2,0.0,79.6,0.0,0.0,0.0,0.0,2547998,3070281,3309278,3221059,3168688,2933229
16,1671497850.519, 40.81, 1911, 4006, 62, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497850.4994416,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,2706121,3151319,2618973,2540305,2298865,2299058
17,1671497851.172, 40.71, 1911, 4006, 62, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497851.1531217,1.0,3.1,0.0,95.9,0.0,0.0,0.0,0.0,1710976,2584532,1914774,2317798,2434282,1767707
18,1671497851.83, 40.33, 1911, 4006, 61, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497851.8083136,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,1792537,2169648,2258339,1984992,1665009,1696854
19,1671497852.488, 39.84, 1911, 4006, 61, 1, 0, NVIDIA GeForce GTX 1060 6GB,1671497852.4685512,2.0,2.0,0.0,96.1,0.0,0.0,0.0,0.0,1966259,2108382,2181988,1939839,2405182,1816873
20,1671497853.146, 39.84, 1911, 4006, 61, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497853.1265047,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,1797788,2248598,1947047,1687503,1932035,1715083
21,1671497853.803, 39.94, 1911, 4006, 61, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497853.7840357,1.0,2.0,0.0,97.0,0.0,0.0,0.0,0.0,1975090,2724761,2349094,1757316,1955481,1783771
22,1671497854.462, 39.84, 1911, 4006, 61, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497854.4421701,2.0,5.0,0.0,93.0,0.0,0.0,0.0,0.0,2591157,2272732,1818059,1960084,1904677,1789568
