,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671508205.753, 38.68, 1923, 3802, 54, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671508205.7343626,17.3,4.1,0.0,78.6,0.0,0.0,0.0,0.0,3333613,3333591,3333629,3333690,3333814,3333615
1,1671508206.41, 38.76, 1923, 3802, 54, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671508206.391301,8.2,11.3,0.0,80.4,0.0,0.0,0.0,0.0,3333593,3333590,3333599,3333694,3333811,3333592
2,1671508207.074, 39.07, 1923, 3802, 54, 4, 0, NVIDIA GeForce GTX 1060 6GB,1671508207.0530705,16.2,4.0,0.0,79.8,0.0,0.0,0.0,0.0,3324305,3331856,3296989,3322539,3322252,3330777
3,1671508207.729, 39.15, 1923, 3802, 54, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671508207.7074656,19.4,5.8,0.0,74.8,0.0,0.0,0.0,0.0,3333643,3333745,3333590,3333605,3333739,3333613
4,1671508208.384, 39.15, 1923, 3802, 54, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671508208.3645155,14.3,5.1,0.0,80.6,0.0,0.0,0.0,0.0,3304853,3326026,3315300,3312923,3282972,3300123
5,1671508209.032, 72.03, 1923, 3802, 55, 35, 5, NVIDIA GeForce GTX 1060 6GB,1671508209.012906,26.0,6.2,0.0,67.7,0.0,0.0,0.0,0.0,3333631,3333590,3333602,3329841,3329924,3332038
6,1671508209.679, 71.12, 1923, 3802, 56, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671508209.6604674,27.6,3.1,0.0,69.4,0.0,0.0,0.0,0.0,3316944,3324406,3325755,3322278,3311942,3331433
7,1671508210.328, 73.17, 1923, 3802, 56, 49, 24, NVIDIA GeForce GTX 1060 6GB,1671508210.3081162,41.7,7.3,0.0,51.0,0.0,0.0,0.0,0.0,3332168,3333563,3329536,3332790,3329086,3330035
8,1671508210.996, 72.58, 1923, 3802, 56, 53, 24, NVIDIA GeForce GTX 1060 6GB,1671508210.9737334,42.3,4.1,0.0,53.6,0.0,0.0,0.0,0.0,3333601,3333640,3333590,3333614,3333604,3333590
9,1671508211.671, 69.11, 1923, 3802, 56, 52, 24, NVIDIA GeForce GTX 1060 6GB,1671508211.6483626,45.1,9.8,0.0,41.2,3.9,0.0,0.0,0.0,3333601,3333634,3333591,3333627,3333610,3333591
10,1671508212.337, 72.68, 1923, 3802, 56, 65, 24, NVIDIA GeForce GTX 1060 6GB,1671508212.3172636,44.0,8.0,0.0,48.0,0.0,0.0,0.0,0.0,3436198,3402029,3371333,3407292,3379408,3398917
11,1671508213.018, 46.88, 1923, 3802, 56, 53, 24, NVIDIA GeForce GTX 1060 6GB,1671508212.995328,57.6,7.1,0.0,35.4,0.0,0.0,0.0,0.0,3477101,3478192,3466951,3483056,3466946,3473222
12,1671508213.686, 68.60, 1923, 3802, 56, 50, 23, NVIDIA GeForce GTX 1060 6GB,1671508213.6641166,39.2,6.2,0.0,53.6,0.0,0.0,1.0,0.0,3439844,3457297,3439822,3425492,3440155,3434908
13,1671508214.343, 71.53, 1923, 3802, 57, 83, 54, NVIDIA GeForce GTX 1060 6GB,1671508214.3215523,45.9,4.1,0.0,50.0,0.0,0.0,0.0,0.0,3333592,3333597,3333591,3333677,3333596,3333593
14,1671508214.998, 70.65, 1923, 3802, 57, 72, 41, NVIDIA GeForce GTX 1060 6GB,1671508214.9772933,46.5,2.0,0.0,50.5,0.0,0.0,1.0,0.0,3333593,3333591,3333602,3333635,3333591,3333592
