,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671496137.163, 36.06, 1721, 4006, 66, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496137.144606,16.8,1.1,0.0,82.1,0.0,0.0,0.0,0.0,3333599,3333591,3333608,3333592,3333855,3333594
1,1671496137.794, 36.06, 1721, 4006, 66, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496137.7742224,27.8,10.3,0.0,60.8,1.0,0.0,0.0,0.0,3328211,3200550,3330682,3325193,3331962,3333496
2,1671496138.445, 35.39, 1721, 3802, 65, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671496138.4228337,21.2,5.1,0.0,72.7,1.0,0.0,0.0,0.0,3314053,3324837,3321033,3328235,3332896,3317377
3,1671496139.094, 35.78, 1721, 3802, 65, 9, 1, NVIDIA GeForce GTX 1060 6GB,1671496139.0749063,11.2,8.2,0.0,80.6,0.0,0.0,0.0,0.0,3333623,3333591,3333668,3333599,3333691,3333625
4,1671496139.733, 35.39, 1721, 3802, 65, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671496139.715528,14.4,4.1,0.0,81.4,0.0,0.0,0.0,0.0,3329261,3333337,3327704,3301363,3327869,3331667
5,1671496140.367, 73.07, 1898, 3802, 66, 54, 29, NVIDIA GeForce GTX 1060 6GB,1671496140.3492963,29.6,2.0,0.0,68.4,0.0,0.0,0.0,0.0,3317178,3297889,3321057,3307805,3326022,3320347
6,1671496141.002, 76.33, 1911, 3802, 67, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671496140.9839175,29.9,3.1,0.0,67.0,0.0,0.0,0.0,0.0,3330767,3307017,3330356,3298101,3316414,3311727
7,1671496141.649, 40.90, 1911, 3802, 66, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671496141.6304796,26.8,9.3,0.0,63.9,0.0,0.0,0.0,0.0,3317911,3333592,3332154,3329967,3329963,3333590
8,1671496142.289, 41.20, 1911, 4006, 66, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496142.2685184,23.5,2.0,0.0,74.5,0.0,0.0,0.0,0.0,3333597,3306602,3308514,3321136,3280871,3327344
9,1671496142.923, 41.10, 1911, 4006, 66, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496142.9058821,22.4,3.1,0.0,74.5,0.0,0.0,0.0,0.0,3287662,3317867,3271758,3322920,3202537,3253012
10,1671496143.562, 40.80, 1911, 4006, 65, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496143.5445578,22.9,1.0,0.0,76.0,0.0,0.0,0.0,0.0,3333607,3333671,3333590,3333626,3333683,3333612
11,1671496144.204, 40.60, 1911, 3802, 65, 1, 0, NVIDIA GeForce GTX 1060 6GB,1671496144.1848783,8.3,12.5,0.0,79.2,0.0,0.0,0.0,0.0,3326032,3330159,3329976,3330578,3315817,3252252
12,1671496144.845, 40.52, 1911, 3802, 65, 5, 0, NVIDIA GeForce GTX 1060 6GB,1671496144.826004,14.4,8.2,0.0,77.3,0.0,0.0,0.0,0.0,3290176,3325282,3308428,3294659,3328459,3324740
13,1671496145.488, 40.33, 1911, 3802, 65, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671496145.4715824,14.6,4.2,0.0,81.2,0.0,0.0,0.0,0.0,3333754,3333585,3333609,3333598,3333963,3333591
14,1671496146.133, 40.51, 1911, 3802, 65, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496146.1125438,16.8,4.2,0.0,78.9,0.0,0.0,0.0,0.0,3332613,3183333,3315302,3255875,3313720,3333421
15,1671496146.776, 40.41, 1911, 3802, 65, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671496146.754993,14.3,5.1,0.0,80.6,0.0,0.0,0.0,0.0,3326849,3082532,3317661,3304253,3330981,3327106
16,1671496147.428, 41.29, 1911, 4006, 65, 13, 5, NVIDIA GeForce GTX 1060 6GB,1671496147.4086006,1.0,19.2,0.0,79.8,0.0,0.0,0.0,0.0,2846482,3279920,3224295,2931284,3178094,2878093
17,1671496148.077, 41.01, 1911, 4006, 65, 1, 0, NVIDIA GeForce GTX 1060 6GB,1671496148.0581675,2.0,4.0,0.0,93.0,0.0,0.0,1.0,0.0,2165444,1891460,2289448,1975216,2536277,1763674
18,1671496148.731, 41.01, 1911, 4006, 64, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496148.7106447,1.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0,1740821,2095315,2318172,1737648,1717969,1669709
19,1671496149.379, 40.81, 1911, 4006, 64, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496149.360076,1.0,1.0,0.0,97.0,0.0,0.0,1.0,0.0,2552276,2299674,1927815,2104069,1855041,1806256
20,1671496150.038, 40.69, 1911, 4006, 64, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496150.019257,4.9,2.0,0.0,93.1,0.0,0.0,0.0,0.0,1816861,1737496,2062952,2066676,1731858,2226932
21,1671496150.696, 40.62, 1911, 4006, 64, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496150.6743395,1.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0,1959674,2457361,2511784,2102435,2023284,2398837
22,1671496151.35, 40.62, 1911, 4006, 64, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496151.3286586,2.0,2.0,0.0,96.0,0.0,0.0,0.0,0.0,1997208,1916576,2074534,2440301,1718998,2016506
23,1671496152.002, 40.62, 1911, 4006, 64, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496151.9824522,1.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0,2006461,1696411,1975617,2173359,1654352,1933096
24,1671496152.66, 40.52, 1911, 4006, 64, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496152.6360326,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,1982045,2563621,1677768,2201086,1716831,1850754
25,1671496153.31, 40.62, 1911, 4006, 63, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496153.2911057,3.0,5.9,0.0,91.1,0.0,0.0,0.0,0.0,1989220,1825409,1863084,2013510,1984389,2586032
26,1671496153.966, 40.62, 1911, 4006, 63, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496153.9463854,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,2049861,1763208,1784016,1645716,1814570,2111113
27,1671496154.618, 40.62, 1911, 4006, 63, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496154.5980332,1.0,2.0,0.0,96.0,1.0,0.0,0.0,0.0,1948582,1779774,1912647,2037999,2368045,2268959
28,1671496155.265, 40.52, 1911, 4006, 63, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496155.2461295,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,1990530,1697713,1661859,1779007,2243247,1701134
29,1671496155.925, 40.62, 1911, 4006, 63, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671496155.9056714,1.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0,2002571,1926138,1910789,2628345,2057843,1806748
