,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671504671.193, 12.08, 759, 810, 56, 0, 2, NVIDIA GeForce GTX 1060 6GB,1671504671.1732712,17.3,3.1,0.0,75.5,4.1,0.0,0.0,0.0,3333590,3333667,3333595,3333620,3333613,3333628
1,1671504671.843, 12.18, 759, 810, 55, 1, 2, NVIDIA GeForce GTX 1060 6GB,1671504671.8261497,5.1,14.3,0.0,80.6,0.0,0.0,0.0,0.0,3333591,3333635,3333595,3333725,3333638,3333601
2,1671504672.497, 32.10, 1556, 3802, 56, 8, 1, NVIDIA GeForce GTX 1060 6GB,1671504672.4766037,12.4,6.2,0.0,81.4,0.0,0.0,0.0,0.0,3315966,3275693,3271362,3272299,3077653,3292528
3,1671504673.144, 32.19, 1556, 3802, 56, 9, 1, NVIDIA GeForce GTX 1060 6GB,1671504673.1230857,13.7,5.3,0.0,81.1,0.0,0.0,0.0,0.0,3327274,3333459,3331662,3328010,3319426,3309517
4,1671504673.789, 32.10, 1556, 3802, 56, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671504673.770039,14.1,6.1,0.0,79.8,0.0,0.0,0.0,0.0,3240553,3310403,3190042,3309729,3198044,3290416
5,1671504674.431, 51.78, 1556, 3802, 56, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671504674.4124687,17.3,6.1,0.0,76.5,0.0,0.0,0.0,0.0,3333657,3333590,3333599,3333605,3333754,3333603
6,1671504675.078, 71.82, 1923, 3802, 57, 54, 26, NVIDIA GeForce GTX 1060 6GB,1671504675.05849,31.0,2.0,0.0,67.0,0.0,0.0,0.0,0.0,3333598,3333590,3333599,3333603,3333695,3333647
7,1671504675.731, 73.63, 1923, 3802, 58, 53, 26, NVIDIA GeForce GTX 1060 6GB,1671504675.709658,42.1,3.2,0.0,54.7,0.0,0.0,0.0,0.0,3354196,3473626,3454724,3391832,3472698,3416029
8,1671504676.404, 66.35, 1923, 3802, 58, 57, 25, NVIDIA GeForce GTX 1060 6GB,1671504676.38002,40.2,8.2,0.0,51.5,0.0,0.0,0.0,0.0,3391692,3441852,3434607,3397627,3455830,3367350
9,1671504677.079, 69.60, 1923, 3802, 58, 58, 25, NVIDIA GeForce GTX 1060 6GB,1671504677.0575125,41.1,7.4,0.0,51.6,0.0,0.0,0.0,0.0,3333602,3333602,3333620,3333605,3333601,3333591
10,1671504677.724, 72.98, 1923, 3802, 58, 59, 26, NVIDIA GeForce GTX 1060 6GB,1671504677.7052846,45.0,5.0,0.0,49.0,0.0,0.0,1.0,0.0,3333600,3333608,3333627,3333634,3333592,3333591
11,1671504678.402, 68.24, 1923, 3802, 58, 53, 24, NVIDIA GeForce GTX 1060 6GB,1671504678.3782258,56.1,9.2,0.0,34.7,0.0,0.0,0.0,0.0,3332739,3333522,3332686,3333482,3331643,3333560
12,1671504679.081, 70.03, 1923, 3802, 58, 57, 26, NVIDIA GeForce GTX 1060 6GB,1671504679.0590472,42.9,6.1,0.0,51.0,0.0,0.0,0.0,0.0,3333600,3333612,3333603,3333596,3333590,3333594
13,1671504679.748, 95.27, 1923, 3802, 59, 83, 49, NVIDIA GeForce GTX 1060 6GB,1671504679.7269568,52.5,6.1,0.0,41.4,0.0,0.0,0.0,0.0,3333596,3333612,3333593,3333628,3333600,3333612
14,1671504680.407, 102.11, 1923, 3802, 59, 66, 36, NVIDIA GeForce GTX 1060 6GB,1671504680.3853388,50.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,3436178,3415188,3388531,3455910,3418344,3459705
