,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671508793.989, 40.04, 1923, 3802, 62, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671508793.9699023,18.4,2.0,0.0,79.6,0.0,0.0,0.0,0.0,3333760,3333597,3333594,3333597,3333591,3333605
1,1671508794.642, 39.94, 1923, 3802, 62, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671508794.6216786,15.5,5.2,0.0,79.4,0.0,0.0,0.0,0.0,3333644,3333639,3333609,3333618,3333590,3333602
2,1671508795.297, 40.13, 1923, 3802, 62, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671508795.276489,14.4,5.2,0.0,80.4,0.0,0.0,0.0,0.0,3327574,3321098,3310525,3299893,3262374,3327287
3,1671508795.958, 32.38, 1556, 3802, 61, 7, 0, NVIDIA GeForce GTX 1060 6GB,1671508795.937748,18.6,5.2,0.0,75.3,1.0,0.0,0.0,0.0,3319287,3317653,3319332,3317935,3311054,3319286
4,1671508796.611, 32.58, 1556, 3802, 61, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671508796.5911164,14.6,8.3,0.0,77.1,0.0,0.0,0.0,0.0,3267935,3300560,3307713,3325042,3331727,3321011
5,1671508797.261, 48.90, 1556, 3802, 61, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671508797.2429085,15.3,3.1,0.0,81.6,0.0,0.0,0.0,0.0,3333598,3333634,3333590,3333610,3333882,3333604
6,1671508797.903, 72.30, 1923, 3802, 62, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508797.884358,28.6,2.0,0.0,69.4,0.0,0.0,0.0,0.0,3322416,3324108,3323513,3327252,3323998,3328889
7,1671508798.552, 73.17, 1923, 3802, 62, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671508798.532481,40.2,4.1,0.0,55.7,0.0,0.0,0.0,0.0,3333597,3333593,3333591,3333682,3333607,3333594
8,1671508799.202, 72.28, 1923, 3802, 63, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508799.1821673,40.6,3.1,0.0,56.2,0.0,0.0,0.0,0.0,3333595,3333590,3333591,3333645,3333634,3333592
9,1671508799.851, 73.92, 1923, 3802, 63, 46, 23, NVIDIA GeForce GTX 1060 6GB,1671508799.8314457,50.0,8.3,0.0,41.7,0.0,0.0,0.0,0.0,3333594,3333590,3333591,3333626,3333634,3333596
10,1671508800.506, 73.26, 1923, 3802, 63, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508800.486365,42.9,3.1,0.0,54.1,0.0,0.0,0.0,0.0,3452671,3480892,3482741,3474313,3456100,3463592
11,1671508801.152, 73.99, 1923, 3802, 63, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508801.1329637,42.9,2.0,0.0,54.1,0.0,0.0,1.0,0.0,3466943,3490825,3466939,3491485,3466996,3467003
12,1671508801.815, 74.01, 1923, 3802, 63, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671508801.7940567,43.6,1.1,0.0,55.3,0.0,0.0,0.0,0.0,3467022,3495987,3466936,3496778,3466995,3466974
13,1671508802.519, 75.24, 1923, 3802, 63, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508802.448811,44.4,2.0,0.0,53.5,0.0,0.0,0.0,0.0,3494411,3493640,3466943,3466950,3466960,3466981
14,1671508803.188, 71.40, 1923, 3802, 63, 53, 25, NVIDIA GeForce GTX 1060 6GB,1671508803.165534,39.8,5.1,0.0,55.1,0.0,0.0,0.0,0.0,3362682,3337777,3331191,3359793,3339259,3337834
15,1671508803.855, 68.50, 1923, 3802, 63, 54, 25, NVIDIA GeForce GTX 1060 6GB,1671508803.8310978,41.1,4.2,0.0,54.7,0.0,0.0,0.0,0.0,3333601,3333591,3333609,3333591,3333605,3333636
16,1671508804.513, 74.77, 1923, 3802, 63, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508804.492151,42.9,5.1,0.0,52.0,0.0,0.0,0.0,0.0,3333621,3333591,3333609,3333591,3333626,3334736
17,1671508805.182, 73.12, 1923, 3802, 63, 53, 24, NVIDIA GeForce GTX 1060 6GB,1671508805.1604254,52.0,11.0,0.0,37.0,0.0,0.0,0.0,0.0,3459661,3459945,3459414,3462082,3473123,3474665
18,1671508805.831, 122.20, 1873, 3802, 64, 60, 29, NVIDIA GeForce GTX 1060 6GB,1671508805.8119183,39.4,5.1,0.0,54.5,0.0,0.0,1.0,0.0,3467007,3493091,3466940,3466950,3493905,3466977
19,1671508806.477, 106.70, 1885, 3802, 64, 100, 62, NVIDIA GeForce GTX 1060 6GB,1671508806.4569428,46.5,6.1,0.0,47.5,0.0,0.0,0.0,0.0,3466526,3494192,3467863,3468833,3497517,3493887
20,1671508807.124, 113.37, 1873, 3802, 65, 100, 66, NVIDIA GeForce GTX 1060 6GB,1671508807.105918,57.6,9.1,0.0,33.3,0.0,0.0,0.0,0.0,3466982,3496479,3466941,3468631,3497270,3466939
21,1671508807.765, 74.18, 1923, 3802, 64, 67, 27, NVIDIA GeForce GTX 1060 6GB,1671508807.7463715,29.5,2.1,0.0,68.4,0.0,0.0,0.0,0.0,3511109,3497414,3519354,3478662,3490175,3476007
22,1671508808.408, 73.63, 1923, 3802, 64, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508808.3885663,25.0,3.1,0.0,71.9,0.0,0.0,0.0,0.0,3362419,3413565,3435456,3453563,3405087,3442067
23,1671508809.047, 40.23, 1923, 3802, 63, 19, 10, NVIDIA GeForce GTX 1060 6GB,1671508809.0283144,15.3,4.1,0.0,80.6,0.0,0.0,0.0,0.0,3333591,3333600,3333590,3333602,3333724,3333626
24,1671508809.691, 74.81, 1923, 3802, 64, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508809.6716995,25.0,3.1,0.0,71.9,0.0,0.0,0.0,0.0,3332190,3310910,3331926,3328904,3332941,3285056
25,1671508810.334, 72.58, 1923, 3802, 63, 29, 15, NVIDIA GeForce GTX 1060 6GB,1671508810.315,29.2,5.2,0.0,65.6,0.0,0.0,0.0,0.0,3332270,3333524,3330601,3330787,3332750,3314215
26,1671508810.98, 72.97, 1923, 3802, 64, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508810.9614248,27.4,2.1,0.0,69.5,0.0,0.0,1.1,0.0,3277345,3318008,3315029,3285669,3268769,3282760
27,1671508811.626, 73.91, 1923, 3802, 64, 50, 26, NVIDIA GeForce GTX 1060 6GB,1671508811.6074474,25.8,3.1,0.0,71.1,0.0,0.0,0.0,0.0,3333112,3321153,3331058,3333050,3332775,3328811
28,1671508812.28, 73.56, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508812.2577996,28.4,0.0,0.0,71.6,0.0,0.0,0.0,0.0,3295091,3333162,3327839,3329350,3323617,3323196
29,1671508812.927, 74.04, 1923, 3802, 64, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508812.9083784,27.6,3.1,0.0,69.4,0.0,0.0,0.0,0.0,3320032,3325021,3325555,3319759,3319909,3328425
30,1671508813.573, 74.30, 1923, 3802, 64, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508813.5534472,26.3,4.0,0.0,69.7,0.0,0.0,0.0,0.0,3312604,3332649,3332085,3330613,3331048,3332958
31,1671508814.219, 74.71, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508814.1997268,30.6,1.0,0.0,68.4,0.0,0.0,0.0,0.0,3333215,3316820,3323462,3330133,3328597,3312892
32,1671508814.862, 73.14, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508814.8431602,26.5,3.1,0.0,70.4,0.0,0.0,0.0,0.0,3330380,3329370,3333594,3333597,3333591,3333637
33,1671508815.507, 73.72, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508815.488779,27.6,5.1,0.0,67.3,0.0,0.0,0.0,0.0,3329651,3333640,3333592,3332792,3333591,3333601
34,1671508816.152, 77.39, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508816.1326892,27.0,3.0,0.0,70.0,0.0,0.0,0.0,0.0,3332879,3331322,3327776,3332201,3331902,3330766
35,1671508816.799, 74.33, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508816.780446,26.0,3.1,0.0,70.8,0.0,0.0,0.0,0.0,3333620,3333654,3333596,3333615,3333637,3333590
36,1671508817.444, 73.53, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508817.4247494,25.5,3.1,0.0,71.4,0.0,0.0,0.0,0.0,3307470,3296515,3331528,3329543,3303238,3318634
37,1671508818.088, 74.50, 1923, 3802, 64, 50, 26, NVIDIA GeForce GTX 1060 6GB,1671508818.0693913,25.8,3.1,0.0,71.1,0.0,0.0,0.0,0.0,3333603,3333639,3333652,3333600,3333604,3333591
38,1671508818.732, 75.03, 1923, 3802, 64, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508818.7135086,30.0,7.0,0.0,63.0,0.0,0.0,0.0,0.0,3324149,3320194,3322043,3327861,3291497,3329225
39,1671508819.377, 72.22, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508819.3577187,29.9,3.1,0.0,67.0,0.0,0.0,0.0,0.0,3333588,3323351,3333449,3329058,3330741,3314559
40,1671508820.02, 71.81, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508820.0009062,27.6,2.0,0.0,70.4,0.0,0.0,0.0,0.0,3332776,3327046,3329131,3322840,3328111,3332858
41,1671508820.669, 71.91, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508820.6490595,25.8,3.1,0.0,71.1,0.0,0.0,0.0,0.0,3333618,3333644,3333597,3333599,3333591,3333605
42,1671508821.313, 72.32, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508821.293636,27.6,2.0,0.0,69.4,1.0,0.0,0.0,0.0,3333606,3333729,3333607,3333594,3333591,3333659
43,1671508821.96, 76.72, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508821.9414053,28.6,4.1,0.0,67.3,0.0,0.0,0.0,0.0,3343912,3349831,3335104,3340522,3343800,3316755
44,1671508822.604, 72.78, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508822.5853064,30.9,3.1,0.0,66.0,0.0,0.0,0.0,0.0,3324128,3323044,3333596,3333598,3333715,3333590
45,1671508823.25, 72.66, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508823.2307966,25.8,3.1,0.0,70.1,0.0,0.0,1.0,0.0,3333594,3333653,3333592,3333646,3333639,3333590
46,1671508823.905, 77.95, 1923, 3802, 64, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508823.8853927,27.8,2.1,0.0,70.1,0.0,0.0,0.0,0.0,3319764,3292603,3324977,3322124,3321941,3320909
47,1671508824.551, 74.23, 1923, 3802, 64, 39, 20, NVIDIA GeForce GTX 1060 6GB,1671508824.5316281,26.3,3.0,0.0,69.7,0.0,0.0,1.0,0.0,3317595,3311595,3316600,3296935,3311212,3317346
48,1671508825.198, 72.78, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508825.1794467,26.8,2.1,0.0,71.1,0.0,0.0,0.0,0.0,3332332,3321139,3332929,3333061,3332505,3329365
49,1671508825.842, 77.39, 1923, 3802, 64, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671508825.8232229,26.5,3.9,0.0,68.6,0.0,0.0,1.0,0.0,3325550,3243963,3315937,3312621,3314720,3324800
50,1671508826.486, 76.06, 1923, 3802, 64, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671508826.468122,27.6,1.0,0.0,70.4,0.0,0.0,1.0,0.0,3250802,3290380,3323740,3304606,3326891,3316483
51,1671508827.131, 74.01, 1923, 3802, 64, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671508827.1114905,27.7,4.3,0.0,68.1,0.0,0.0,0.0,0.0,3333527,3333458,3329444,3333436,3333600,3332699
