,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671506980.106, 40.02, 1923, 3802, 62, 2, 0, NVIDIA GeForce GTX 1060 6GB,1671506980.0856812,16.3,3.1,0.0,80.6,0.0,0.0,0.0,0.0,3333656,3333630,3333591,3333605,3333666,3333596
1,1671506980.773, 39.93, 1923, 3802, 62, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671506980.7507315,11.2,7.1,0.0,81.6,0.0,0.0,0.0,0.0,3333613,3333647,3333590,3333619,3333701,3333611
2,1671506981.44, 40.02, 1923, 3802, 62, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671506981.4178598,16.5,7.2,0.0,75.3,1.0,0.0,0.0,0.0,3324190,3291615,3332910,3327586,3296237,3326062
3,1671506982.107, 40.02, 1923, 3802, 62, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671506982.0850902,16.2,8.1,0.0,75.8,0.0,0.0,0.0,0.0,3333202,3332684,3324128,3332549,3331955,3333223
4,1671506982.777, 32.58, 1556, 3802, 61, 8, 1, NVIDIA GeForce GTX 1060 6GB,1671506982.7553823,11.2,8.2,0.0,80.6,0.0,0.0,0.0,0.0,3295258,3237107,3292183,3296482,3331101,3326293
5,1671506983.433, 52.16, 1556, 3802, 61, 21, 8, NVIDIA GeForce GTX 1060 6GB,1671506983.4128644,17.5,4.1,0.0,78.4,0.0,0.0,0.0,0.0,3318681,3321656,3316297,3319393,3319652,3324389
6,1671506984.101, 74.91, 1923, 3802, 62, 52, 27, NVIDIA GeForce GTX 1060 6GB,1671506984.0810235,27.8,3.1,0.0,69.1,0.0,0.0,0.0,0.0,3331526,3328345,3327031,3331771,3318234,3325313
7,1671506984.762, 72.49, 1923, 3802, 63, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671506984.7407315,43.3,2.1,0.0,54.6,0.0,0.0,0.0,0.0,3333590,3330922,3333606,3333563,3333598,3333369
8,1671506985.425, 74.50, 1923, 3802, 63, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671506985.4033072,44.9,4.1,0.0,51.0,0.0,0.0,0.0,0.0,3333591,3333654,3333596,3333591,3333622,3333593
9,1671506986.085, 72.40, 1923, 3802, 63, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671506986.0638237,44.4,3.0,0.0,52.5,0.0,0.0,0.0,0.0,3333590,3333706,3333594,3333596,3333644,3333590
10,1671506986.751, 74.01, 1923, 3802, 63, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671506986.7290833,42.9,4.1,0.0,53.1,0.0,0.0,0.0,0.0,3393691,3377419,3399693,3363794,3391622,3411384
11,1671506987.408, 73.51, 1923, 3802, 63, 52, 26, NVIDIA GeForce GTX 1060 6GB,1671506987.3876407,44.3,7.2,0.0,48.5,0.0,0.0,0.0,0.0,3489002,3466954,3466939,3466955,3467017,3489762
12,1671506988.068, 72.66, 1923, 3802, 63, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671506988.047567,45.9,4.1,0.0,50.0,0.0,0.0,0.0,0.0,3488268,3466964,3466967,3478222,3467036,3490112
13,1671506988.743, 73.70, 1923, 3802, 63, 52, 25, NVIDIA GeForce GTX 1060 6GB,1671506988.7205358,35.1,12.4,0.0,52.6,0.0,0.0,0.0,0.0,3488906,3466670,3466821,3489472,3466892,3466839
14,1671506989.425, 72.00, 1923, 3802, 63, 53, 24, NVIDIA GeForce GTX 1060 6GB,1671506989.401314,41.8,9.2,0.0,49.0,0.0,0.0,0.0,0.0,3491507,3466956,3466943,3491921,3466964,3466950
15,1671506990.148, 69.40, 1923, 3802, 63, 66, 24, NVIDIA GeForce GTX 1060 6GB,1671506990.1256442,40.4,5.1,0.0,54.5,0.0,0.0,0.0,0.0,3498365,3466942,3466936,3499048,3467029,3466962
16,1671506990.835, 70.84, 1923, 3802, 63, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671506990.8109598,39.8,7.1,0.0,53.1,0.0,0.0,0.0,0.0,3485743,3466976,3466947,3486422,3467086,3484973
17,1671506991.516, 72.50, 1923, 3802, 63, 59, 25, NVIDIA GeForce GTX 1060 6GB,1671506991.4906871,41.0,9.0,0.0,50.0,0.0,0.0,0.0,0.0,3416827,3437471,3410967,3416402,3415839,3440905
18,1671506992.173, 101.63, 1860, 3802, 64, 100, 64, NVIDIA GeForce GTX 1060 6GB,1671506992.1505773,40.0,5.0,0.0,54.0,0.0,0.0,1.0,0.0,3333591,3333614,3333594,3333628,3333631,3333590
19,1671506992.825, 121.19, 1885, 3802, 64, 98, 67, NVIDIA GeForce GTX 1060 6GB,1671506992.8051157,42.3,3.1,0.0,54.6,0.0,0.0,0.0,0.0,3333626,3333597,3333607,3333597,3333594,3333590
