,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671502638.5, 8.20, 164, 405, 56, 0, 3, NVIDIA GeForce GTX 1060 6GB,1671502638.4778142,1.0,2.9,0.0,95.1,0.0,0.0,1.0,0.0,2537624,2127042,2050130,1886458,1914491,2284046
1,1671502639.165, 9.65, 164, 405, 56, 7, 4, NVIDIA GeForce GTX 1060 6GB,1671502639.1415136,5.0,4.0,0.0,91.1,0.0,0.0,0.0,0.0,1917638,2286786,1825011,1925742,2479824,2023279
2,1671502639.849, 8.69, 139, 405, 56, 2, 4, NVIDIA GeForce GTX 1060 6GB,1671502639.8262517,2.9,2.9,0.0,94.1,0.0,0.0,0.0,0.0,1786691,1840964,1889646,1915114,2157217,1960615
3,1671502640.506, 14.02, 139, 405, 56, 4, 4, NVIDIA GeForce GTX 1060 6GB,1671502640.4866478,2.0,2.0,0.0,96.0,0.0,0.0,0.0,0.0,2001826,2560534,2163185,2284414,2433630,2750287
4,1671502641.188, 13.44, 139, 405, 56, 1, 3, NVIDIA GeForce GTX 1060 6GB,1671502641.167722,2.0,5.1,0.0,92.9,0.0,0.0,0.0,0.0,2321747,2520890,1888043,1921631,2366648,2021864
5,1671502641.875, 8.20, 139, 405, 56, 1, 3, NVIDIA GeForce GTX 1060 6GB,1671502641.8533878,0.0,3.0,0.0,97.0,0.0,0.0,0.0,0.0,2012569,1759776,1707380,1974729,1723464,2438033
6,1671502642.538, 8.49, 139, 405, 56, 0, 3, NVIDIA GeForce GTX 1060 6GB,1671502642.515442,1.0,2.0,0.0,97.0,0.0,0.0,0.0,0.0,1727658,2517261,1783172,1960412,1760894,2249718
7,1671502643.208, 8.59, 139, 405, 56, 1, 3, NVIDIA GeForce GTX 1060 6GB,1671502643.1859941,1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2053352,1666353,2111391,2130766,1957507,1848266
8,1671502643.864, 7.81, 139, 405, 56, 2, 4, NVIDIA GeForce GTX 1060 6GB,1671502643.8433094,2.0,1.0,0.0,97.0,0.0,0.0,0.0,0.0,2616134,1732133,2261914,2667673,2129109,1823681
9,1671502644.528, 13.73, 139, 405, 56, 0, 3, NVIDIA GeForce GTX 1060 6GB,1671502644.5069253,1.0,2.0,0.0,97.0,0.0,0.0,0.0,0.0,2080170,2711523,2246763,1943175,1984398,1890943
10,1671502645.219, 8.20, 139, 405, 56, 1, 3, NVIDIA GeForce GTX 1060 6GB,1671502645.198309,2.0,1.0,0.0,97.1,0.0,0.0,0.0,0.0,2046396,1866635,2584641,1742602,1923666,1817962
11,1671502645.879, 8.01, 139, 405, 56, 2, 4, NVIDIA GeForce GTX 1060 6GB,1671502645.8592951,1.0,2.0,0.0,97.0,0.0,0.0,0.0,0.0,2228955,1967378,2208753,1733778,2545585,1740805
12,1671502646.537, 8.49, 139, 405, 56, 1, 3, NVIDIA GeForce GTX 1060 6GB,1671502646.514917,3.0,4.0,0.0,93.1,0.0,0.0,0.0,0.0,1751746,1972040,2151231,2286481,1759007,2474768
13,1671502647.198, 9.27, 139, 405, 56, 1, 3, NVIDIA GeForce GTX 1060 6GB,1671502647.1768677,0.0,3.0,0.0,97.0,0.0,0.0,0.0,0.0,1754382,2103794,2231415,2021168,1707880,2159198
14,1671502647.856, 8.40, 139, 405, 56, 1, 4, NVIDIA GeForce GTX 1060 6GB,1671502647.8336189,0.0,2.0,0.0,97.0,0.0,0.0,1.0,0.0,2427571,2105047,2481099,1759124,1724255,1775402
15,1671502648.525, 8.59, 139, 405, 56, 2, 4, NVIDIA GeForce GTX 1060 6GB,1671502648.503951,1.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0,2328783,2116003,1746455,2175648,2002987,2284330
16,1671502649.19, 8.01, 139, 405, 56, 7, 5, NVIDIA GeForce GTX 1060 6GB,1671502649.1668985,2.9,2.0,0.0,95.1,0.0,0.0,0.0,0.0,2121243,1878946,1972826,2663206,2103621,2098884
17,1671502649.845, 8.11, 139, 405, 56, 2, 4, NVIDIA GeForce GTX 1060 6GB,1671502649.8244545,1.0,2.0,0.0,97.0,0.0,0.0,0.0,0.0,2159525,1740284,1826105,1789827,2385499,2028094
18,1671502650.5, 13.92, 139, 405, 56, 1, 3, NVIDIA GeForce GTX 1060 6GB,1671502650.4805615,1.0,2.0,0.0,97.0,0.0,0.0,0.0,0.0,2314725,2005396,1770549,1819808,2073834,1907625
19,1671502651.166, 13.34, 139, 405, 56, 0, 3, NVIDIA GeForce GTX 1060 6GB,1671502651.145801,1.0,2.0,0.0,97.1,0.0,0.0,0.0,0.0,2452467,2322119,1776148,1957335,1979449,1754604
