,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671497334.294, 35.97, 1721, 4006, 66, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497334.275904,19.6,4.1,0.0,75.3,1.0,0.0,0.0,0.0,3333629,3333601,3333614,3333591,3333845,3333599
1,1671497334.926, 36.06, 1721, 4006, 65, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497334.9092968,30.2,10.4,0.0,59.4,0.0,0.0,0.0,0.0,3332237,3325619,3299657,3080543,3276885,3326904
2,1671497335.575, 35.39, 1721, 3802, 65, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671497335.5558867,19.6,6.2,0.0,73.2,1.0,0.0,0.0,0.0,3321123,3311987,3289590,3228008,3298466,3326511
3,1671497336.223, 35.48, 1721, 3802, 65, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671497336.201797,14.6,5.2,0.0,80.2,0.0,0.0,0.0,0.0,3333656,3333717,3333642,3333610,3333741,3333591
4,1671497336.862, 35.48, 1721, 3802, 65, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671497336.8430002,14.4,5.2,0.0,80.4,0.0,0.0,0.0,0.0,3222712,3306530,3317151,3313136,3253879,3320379
5,1671497337.497, 58.44, 1721, 3802, 65, 38, 17, NVIDIA GeForce GTX 1060 6GB,1671497337.4788845,31.6,4.2,0.0,64.2,0.0,0.0,0.0,0.0,3290916,3332517,3318311,3302007,3326778,3332939
6,1671497338.132, 74.33, 1911, 3802, 66, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671497338.1139925,28.9,1.0,0.0,69.1,1.0,0.0,0.0,0.0,3333590,3333613,3333593,3333598,3333643,3333665
7,1671497338.771, 41.85, 1911, 3802, 66, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671497338.7514806,30.2,2.1,0.0,67.7,0.0,0.0,0.0,0.0,3333591,3325559,3333588,3329430,3330878,3333594
8,1671497339.414, 41.18, 1911, 4006, 66, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497339.3964818,18.1,3.2,0.0,78.7,0.0,0.0,0.0,0.0,3330381,3257293,3332560,3325820,3266644,3246088
9,1671497340.053, 41.01, 1911, 4006, 65, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497340.0359023,22.4,2.0,0.0,75.5,0.0,0.0,0.0,0.0,3316280,3304613,3315295,3325524,3281942,3315664
10,1671497340.694, 40.71, 1911, 4006, 65, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497340.6734521,24.0,2.0,0.0,74.0,0.0,0.0,0.0,0.0,3331788,3333278,3331668,3328901,3328126,3327496
11,1671497341.333, 40.62, 1911, 3802, 65, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497341.3142145,11.2,11.2,0.0,77.6,0.0,0.0,0.0,0.0,3319128,3323883,3323133,3315511,3327039,3320801
12,1671497341.976, 40.31, 1911, 3802, 65, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671497341.9573963,13.5,4.2,0.0,82.3,0.0,0.0,0.0,0.0,3323132,3299684,3324107,3324651,3322355,3322631
13,1671497342.616, 40.42, 1911, 3802, 65, 10, 1, NVIDIA GeForce GTX 1060 6GB,1671497342.5993247,15.2,9.1,0.0,75.8,0.0,0.0,0.0,0.0,3317968,3309271,3328903,3322628,3300944,3328254
14,1671497343.248, 40.42, 1911, 3802, 65, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497343.2289853,16.5,2.1,0.0,81.4,0.0,0.0,0.0,0.0,3294497,3317769,3312492,3280984,3212122,3331690
15,1671497343.9, 40.41, 1911, 3802, 64, 5, 0, NVIDIA GeForce GTX 1060 6GB,1671497343.8814628,26.5,8.2,0.0,65.3,0.0,0.0,0.0,0.0,3329944,3052083,3299999,3205187,3331078,3280785
16,1671497344.538, 110.28, 1911, 3802, 66, 14, 7, NVIDIA GeForce GTX 1060 6GB,1671497344.5192983,11.3,6.2,0.0,82.5,0.0,0.0,0.0,0.0,2829304,3097881,3182138,3266081,3309277,3006455
17,1671497345.196, 41.01, 1911, 4006, 65, 1, 0, NVIDIA GeForce GTX 1060 6GB,1671497345.175835,1.0,2.0,0.0,97.1,0.0,0.0,0.0,0.0,3201528,2827671,2660026,2844682,2190734,2999868
18,1671497345.856, 41.01, 1911, 4006, 64, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497345.8360486,0.0,7.0,0.0,93.0,0.0,0.0,0.0,0.0,1839700,2221729,1876562,2628831,1978796,1929260
19,1671497346.515, 40.71, 1911, 4006, 64, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671497346.4935455,1.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0,2078885,1884907,1677227,1652287,1912457,2171137
