,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671503520.948, 39.07, 1923, 3802, 57, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671503520.9294536,19.6,5.2,0.0,74.2,0.0,0.0,1.0,0.0,3333591,3333639,3333621,3333786,3333747,3333605
1,1671503521.598, 39.07, 1923, 3802, 57, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671503521.580151,7.1,11.2,0.0,80.6,1.0,0.0,0.0,0.0,3333590,3333624,3333625,3333693,3333844,3333594
2,1671503522.249, 39.36, 1923, 3802, 57, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671503522.2287672,13.4,5.2,0.0,81.4,0.0,0.0,0.0,0.0,3224885,3294714,3315078,3272089,3280789,3271296
3,1671503522.9, 39.36, 1923, 3802, 58, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671503522.879815,18.4,4.1,0.0,77.6,0.0,0.0,0.0,0.0,3329961,3331847,3327524,3331777,3326136,3332906
4,1671503523.544, 39.46, 1923, 3802, 57, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671503523.523989,12.2,6.1,0.0,81.6,0.0,0.0,0.0,0.0,3327284,3323307,3332010,3324872,3322153,3308803
5,1671503524.184, 70.12, 1923, 3802, 58, 32, 15, NVIDIA GeForce GTX 1060 6GB,1671503524.1650565,16.5,8.2,0.0,75.3,0.0,0.0,0.0,0.0,3325760,3332539,3324006,3331565,3330518,3330502
6,1671503524.824, 70.14, 1923, 3802, 59, 55, 26, NVIDIA GeForce GTX 1060 6GB,1671503524.805729,27.3,6.1,0.0,65.7,1.0,0.0,0.0,0.0,3326806,3313285,3325736,3307909,3329856,3329233
7,1671503525.469, 72.68, 1923, 3802, 59, 53, 25, NVIDIA GeForce GTX 1060 6GB,1671503525.4494233,43.9,6.1,0.0,50.0,0.0,0.0,0.0,0.0,3305478,3333606,3333593,3333591,3333638,3333610
8,1671503526.133, 70.58, 1923, 3802, 59, 59, 25, NVIDIA GeForce GTX 1060 6GB,1671503526.1054945,40.2,7.2,0.0,51.5,1.0,0.0,0.0,0.0,3333608,3333622,3333594,3333591,3333597,3333671
9,1671503526.797, 74.51, 1923, 3802, 59, 57, 25, NVIDIA GeForce GTX 1060 6GB,1671503526.775486,43.0,7.0,0.0,49.0,1.0,0.0,0.0,0.0,3333650,3333614,3333626,3333595,3333591,3333591
10,1671503527.448, 74.08, 1923, 3802, 59, 65, 25, NVIDIA GeForce GTX 1060 6GB,1671503527.4288883,43.3,7.2,0.0,49.5,0.0,0.0,0.0,0.0,3385512,3391888,3404921,3390970,3394831,3396276
11,1671503528.113, 68.92, 1923, 3802, 59, 55, 25, NVIDIA GeForce GTX 1060 6GB,1671503528.089259,53.5,8.1,0.0,37.4,0.0,0.0,1.0,0.0,3360316,3373111,3445018,3405583,3373515,3421529
12,1671503528.785, 68.82, 1923, 3802, 59, 62, 26, NVIDIA GeForce GTX 1060 6GB,1671503528.7615721,43.6,9.9,0.0,44.6,1.0,0.0,1.0,0.0,3332851,3331394,3330307,3331391,3333061,3332753
13,1671503529.44, 86.96, 1923, 3802, 60, 100, 63, NVIDIA GeForce GTX 1060 6GB,1671503529.419517,60.2,10.2,0.0,29.6,0.0,0.0,0.0,0.0,3333598,3333592,3333594,3333602,3333616,3333626
14,1671503530.099, 71.53, 1923, 3802, 60, 84, 51, NVIDIA GeForce GTX 1060 6GB,1671503530.0788336,47.0,5.0,0.0,47.0,1.0,0.0,0.0,0.0,3333603,3333619,3333592,3333606,3333591,3333644
15,1671503530.762, 72.78, 1923, 3802, 60, 81, 47, NVIDIA GeForce GTX 1060 6GB,1671503530.7386377,51.5,4.0,0.0,43.4,1.0,0.0,0.0,0.0,3386880,3374166,3368228,3394777,3396070,3389384
