,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671597310.002, 8.69, 265, 405, 56, 2, 4, NVIDIA GeForce GTX 1060 6GB,1671597309.9414566,32.3,6.1,0.0,61.6,0.0,0.0,0.0,0.0,3333269,3333289,3333269,3333312,3333287,3333331
1,1671597311.087, 32.09, 1556, 3802, 57, 5, 1, NVIDIA GeForce GTX 1060 6GB,1671597311.0658126,43.3,13.4,0.0,43.3,0.0,0.0,0.0,0.0,3297092,3333448,3173207,3333414,3332380,3333468
2,1671597312.219, 32.19, 1556, 3802, 57, 10, 1, NVIDIA GeForce GTX 1060 6GB,1671597312.1978323,30.9,5.2,0.0,62.9,0.0,0.0,1.0,0.0,3334034,3333269,3333244,3333607,3333397,3333256
3,1671597313.363, 32.09, 1556, 3802, 57, 11, 1, NVIDIA GeForce GTX 1060 6GB,1671597313.3378172,43.3,9.3,0.0,47.4,0.0,0.0,0.0,0.0,3467002,3466573,3466599,3466600,3468479,3466933
4,1671597314.495, 71.19, 1923, 3802, 59, 74, 49, NVIDIA GeForce GTX 1060 6GB,1671597314.4737024,47.4,5.2,0.0,47.4,0.0,0.0,0.0,0.0,3333240,3333287,3333269,3333349,3334022,3333287
5,1671597315.618, 103.82, 1923, 3802, 60, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671597315.59767,45.4,2.1,0.0,52.6,0.0,0.0,0.0,0.0,3333337,3333273,3475150,3466434,3466599,3466648
6,1671597316.742, 76.41, 1923, 3802, 60, 82, 53, NVIDIA GeForce GTX 1060 6GB,1671597316.7217567,47.5,4.0,0.0,48.5,0.0,0.0,0.0,0.0,3466944,3466604,3501019,3466754,3466601,3466673
7,1671597317.904, 84.38, 1923, 3802, 60, 68, 36, NVIDIA GeForce GTX 1060 6GB,1671597317.8736837,72.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,3466567,3466616,3466587,3466612,3466623,3474114
8,1671597319.03, 73.37, 1923, 3802, 60, 54, 26, NVIDIA GeForce GTX 1060 6GB,1671597319.0097163,46.4,4.1,0.0,49.5,0.0,0.0,0.0,0.0,3333294,3333282,3333349,3333269,3333276,3333353
9,1671597320.158, 93.43, 1923, 3802, 60, 62, 32, NVIDIA GeForce GTX 1060 6GB,1671597320.1376905,45.5,6.1,0.0,48.5,0.0,0.0,0.0,0.0,3333269,3333481,3333451,3333234,3333306,3333373
10,1671597321.283, 73.05, 1923, 3802, 61, 88, 51, NVIDIA GeForce GTX 1060 6GB,1671597321.26168,55.7,9.3,0.0,35.1,0.0,0.0,0.0,0.0,3333269,3405091,3466731,3466715,3466941,3466855
11,1671597322.418, 90.83, 1923, 3802, 61, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671597322.3977816,43.9,2.0,0.0,54.1,0.0,0.0,0.0,0.0,3492710,3466602,3465839,3466592,3466600,3466698
12,1671597323.538, 78.34, 1923, 3802, 61, 66, 40, NVIDIA GeForce GTX 1060 6GB,1671597323.5176692,48.5,4.1,0.0,47.4,0.0,0.0,0.0,0.0,3523369,3466613,3466609,3466774,3531192,3466761
13,1671597324.657, 87.93, 1923, 3802, 61, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671597324.637671,41.2,4.1,0.0,54.6,0.0,0.0,0.0,0.0,3466599,3466599,3466755,3466600,3466599,3466600
14,1671597325.766, 74.99, 1923, 3802, 61, 85, 58, NVIDIA GeForce GTX 1060 6GB,1671597325.7456875,36.8,5.3,0.0,57.9,0.0,0.0,0.0,0.0,3466945,3496718,3466667,3466609,3466618,3547704
15,1671597326.881, 75.82, 1923, 3802, 60, 22, 11, NVIDIA GeForce GTX 1060 6GB,1671597326.8617065,41.2,8.2,0.0,50.5,0.0,0.0,0.0,0.0,3466599,3466961,3516269,3539743,3469596,3467076
16,1671597328.006, 73.83, 1923, 3802, 61, 97, 62, NVIDIA GeForce GTX 1060 6GB,1671597327.9857645,50.5,3.0,0.0,46.5,0.0,0.0,0.0,0.0,3466598,3466778,3466602,3478296,3466647,3466995
17,1671597329.121, 92.73, 1923, 3802, 61, 59, 30, NVIDIA GeForce GTX 1060 6GB,1671597329.1017098,42.9,2.0,0.0,55.1,0.0,0.0,0.0,0.0,3466600,3466622,3466593,3505263,3466794,3467574
18,1671597330.251, 71.11, 1923, 3802, 61, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671597330.2297218,40.6,3.1,0.0,56.2,0.0,0.0,0.0,0.0,3509139,3466696,3466965,3504926,3466669,3466605
19,1671597331.373, 75.65, 1923, 3802, 62, 92, 60, NVIDIA GeForce GTX 1060 6GB,1671597331.3537054,42.0,5.0,0.0,46.0,1.0,0.0,6.0,0.0,3333269,3333332,3333698,3333276,3333766,3333283
20,1671597332.499, 73.07, 1923, 3802, 61, 66, 39, NVIDIA GeForce GTX 1060 6GB,1671597332.4776988,42.3,1.0,0.0,56.7,0.0,0.0,0.0,0.0,3333268,3333278,3333336,3333269,3333279,3332918
21,1671597333.623, 72.37, 1923, 3802, 61, 63, 32, NVIDIA GeForce GTX 1060 6GB,1671597333.601727,42.3,6.2,0.0,51.5,0.0,0.0,0.0,0.0,3333267,3333268,3333269,3333273,3333378,3333269
22,1671597334.741, 74.79, 1923, 3802, 61, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671597334.7217257,31.6,2.0,0.0,66.3,0.0,0.0,0.0,0.0,3333270,3333267,3333267,3332287,3333858,3333298
