,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671597703.096, 35.19, 1721, 4006, 60, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671597703.0614305,27.8,8.2,0.0,63.9,0.0,0.0,0.0,0.0,3333269,3333272,3333275,3333432,3333269,3333279
1,1671597704.194, 34.90, 1721, 3802, 60, 25, 1, NVIDIA GeForce GTX 1060 6GB,1671597704.1698716,47.0,13.0,0.0,40.0,0.0,0.0,0.0,0.0,3333272,3333215,3337267,3332064,3333534,3333268
2,1671597705.323, 34.61, 1721, 3802, 60, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671597705.3017793,28.6,7.1,0.0,64.3,0.0,0.0,0.0,0.0,3332855,3333208,3333262,3333269,3333591,3333427
3,1671597706.471, 34.90, 1721, 3802, 60, 11, 1, NVIDIA GeForce GTX 1060 6GB,1671597706.441822,44.9,8.2,0.0,46.9,0.0,0.0,0.0,0.0,3466211,3466800,3466599,3466593,3466537,3465954
4,1671597707.607, 98.29, 1923, 3802, 62, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671597707.5857348,43.3,1.0,0.0,53.6,2.1,0.0,0.0,0.0,3466611,3495597,3475303,3466569,3466795,3466534
5,1671597708.73, 76.62, 1923, 3802, 62, 83, 54, NVIDIA GeForce GTX 1060 6GB,1671597708.7096999,46.5,6.1,0.0,47.5,0.0,0.0,0.0,0.0,3466266,3466664,3485218,3466755,3491076,3466600
6,1671597709.858, 103.56, 1923, 3802, 62, 68, 37, NVIDIA GeForce GTX 1060 6GB,1671597709.8376927,43.3,2.1,0.0,54.6,0.0,0.0,0.0,0.0,3466710,3466562,3507553,3466647,3466618,3466599
7,1671597710.991, 73.44, 1923, 3802, 63, 82, 54, NVIDIA GeForce GTX 1060 6GB,1671597710.9697034,47.4,1.1,0.0,51.6,0.0,0.0,0.0,0.0,3466681,3466669,3484946,3466407,3514004,3466613
8,1671597712.132, 69.90, 1923, 3802, 62, 53, 27, NVIDIA GeForce GTX 1060 6GB,1671597712.1098096,44.9,2.0,0.0,53.1,0.0,0.0,0.0,0.0,3333313,3333279,3333278,3333121,3333313,3333208
9,1671597713.263, 73.46, 1923, 3802, 63, 72, 44, NVIDIA GeForce GTX 1060 6GB,1671597713.2417438,56.6,5.1,0.0,38.4,0.0,0.0,0.0,0.0,3333269,3333269,3331501,3333270,3333285,3333308
10,1671597714.396, 95.58, 1923, 3802, 63, 53, 26, NVIDIA GeForce GTX 1060 6GB,1671597714.3760056,44.3,1.0,0.0,54.6,0.0,0.0,0.0,0.0,3333279,3333274,3333402,3333270,3333269,3345801
11,1671597715.518, 73.66, 1923, 3802, 63, 86, 50, NVIDIA GeForce GTX 1060 6GB,1671597715.4977589,50.5,7.1,0.0,41.4,0.0,0.0,1.0,0.0,3466626,3497315,3512068,3466652,3466601,3466763
12,1671597716.647, 104.29, 1923, 3802, 63, 31, 16, NVIDIA GeForce GTX 1060 6GB,1671597716.625757,49.5,6.1,0.0,44.4,0.0,0.0,0.0,0.0,3467025,3534359,3466606,3466601,3466600,3466746
13,1671597717.778, 74.04, 1923, 3802, 63, 66, 39, NVIDIA GeForce GTX 1060 6GB,1671597717.7577116,55.7,3.1,0.0,41.2,0.0,0.0,0.0,0.0,3466812,3481995,3466609,3496309,3466892,3466605
14,1671597718.91, 72.38, 1923, 3802, 63, 48, 24, NVIDIA GeForce GTX 1060 6GB,1671597718.889711,42.3,2.1,0.0,55.7,0.0,0.0,0.0,0.0,3333393,3333692,3333250,3333269,3333268,3333372
15,1671597720.039, 70.94, 1923, 3802, 63, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671597720.0177395,43.9,2.0,0.0,54.1,0.0,0.0,0.0,0.0,3333167,3333269,3333435,3333270,3333220,3333269
16,1671597721.17, 103.57, 1923, 3802, 63, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671597721.1497467,45.5,2.0,0.0,52.5,0.0,0.0,0.0,0.0,3467114,3489863,3466612,3466610,3467030,3466760
17,1671597722.298, 73.97, 1923, 3802, 63, 65, 39, NVIDIA GeForce GTX 1060 6GB,1671597722.2777336,49.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,3466650,3478498,3466613,3466769,3547436,3466660
18,1671597723.426, 74.02, 1923, 3802, 64, 94, 61, NVIDIA GeForce GTX 1060 6GB,1671597723.405716,44.9,7.1,0.0,46.9,0.0,0.0,1.0,0.0,3333234,3333268,3333272,3332575,3333288,3333285
19,1671597724.561, 87.90, 1923, 3802, 63, 56, 34, NVIDIA GeForce GTX 1060 6GB,1671597724.5379019,44.8,1.0,0.0,54.2,0.0,0.0,0.0,0.0,3333458,3333268,3333387,3333261,3333272,3333279
20,1671597725.687, 86.67, 1923, 3802, 64, 79, 46, NVIDIA GeForce GTX 1060 6GB,1671597725.6658463,40.0,7.0,0.0,53.0,0.0,0.0,0.0,0.0,3432326,3466695,3525434,3466615,3520590,3466817
21,1671597726.809, 74.60, 1923, 3802, 63, 55, 27, NVIDIA GeForce GTX 1060 6GB,1671597726.789695,48.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,3466620,3466843,3333765,3333278,3333275,3333590
