,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671597339.552, 39.65, 1923, 3802, 60, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671597339.532628,28.6,7.1,0.0,64.3,0.0,0.0,0.0,0.0,3333317,3333273,3333272,3333268,3333852,3333280
1,1671597340.553, 39.82, 1923, 3802, 60, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671597340.5325048,72.2,6.2,0.0,21.6,0.0,0.0,0.0,0.0,3333270,3333269,3333269,3333289,3333302,3333294
2,1671597341.682, 39.82, 1923, 3802, 60, 8, 1, NVIDIA GeForce GTX 1060 6GB,1671597341.6617687,32.0,7.2,0.0,60.8,0.0,0.0,0.0,0.0,3579552,3583352,3466776,3466745,3466714,3466676
3,1671597342.811, 39.73, 1923, 3802, 59, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671597342.789758,27.6,8.2,0.0,64.3,0.0,0.0,0.0,0.0,3466611,3561747,3466589,3466663,3467055,3579672
4,1671597343.948, 77.46, 1923, 3802, 61, 53, 24, NVIDIA GeForce GTX 1060 6GB,1671597343.9178233,41.2,7.2,0.0,51.5,0.0,0.0,0.0,0.0,3333283,3333269,3333413,3333270,3333268,3333276
5,1671597345.078, 72.59, 1923, 3802, 61, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671597345.0577452,44.3,2.1,0.0,53.6,0.0,0.0,0.0,0.0,3333268,3333357,3333199,3333451,3333268,3333349
6,1671597346.207, 74.76, 1923, 3802, 61, 53, 25, NVIDIA GeForce GTX 1060 6GB,1671597346.1857452,38.8,6.1,0.0,55.1,0.0,0.0,0.0,0.0,3333263,3333269,3333260,3333414,3333269,3333435
7,1671597347.323, 114.65, 1885, 3802, 62, 100, 67, NVIDIA GeForce GTX 1060 6GB,1671597347.3017778,40.4,6.1,0.0,53.5,0.0,0.0,0.0,0.0,3333314,3333269,3465665,3466605,3501962,3466676
8,1671597348.433, 75.40, 1923, 3802, 62, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671597348.4137325,32.3,1.0,0.0,66.7,0.0,0.0,0.0,0.0,3333333,3333369,3333311,3333274,3333228,3333271
9,1671597349.549, 74.04, 1923, 3802, 62, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671597349.529739,27.0,4.0,0.0,69.0,0.0,0.0,0.0,0.0,3333348,3333531,3333283,3333381,3333269,3333288
