,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671595696.178, 39.74, 1923, 3802, 59, 1, 1, NVIDIA GeForce GTX 1060 6GB,1671595696.1581035,35.1,6.2,0.0,58.8,0.0,0.0,0.0,0.0,3333269,3333409,3333268,3333287,3333313,3333299
1,1671595697.214, 40.41, 1923, 3802, 59, 10, 1, NVIDIA GeForce GTX 1060 6GB,1671595697.156141,82.5,6.2,0.0,11.3,0.0,0.0,0.0,0.0,3333270,3333268,3333268,3333275,3333285,3333299
2,1671595698.324, 39.74, 1923, 3802, 59, 8, 1, NVIDIA GeForce GTX 1060 6GB,1671595698.3057601,32.6,9.5,0.0,57.9,0.0,0.0,0.0,0.0,3466705,3575250,3578586,3465656,3465910,3466969
3,1671595699.437, 40.11, 1923, 3802, 59, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671595699.4177608,32.6,6.3,0.0,61.1,0.0,0.0,0.0,0.0,3468267,3575266,3572195,3466668,3466842,3467183
4,1671595700.59, 75.27, 1923, 3802, 60, 51, 24, NVIDIA GeForce GTX 1060 6GB,1671595700.5503387,39.6,6.2,0.0,54.2,0.0,0.0,0.0,0.0,3333255,3333585,3333348,3333317,3333266,3333269
5,1671595701.697, 73.53, 1923, 3802, 60, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595701.677714,42.4,4.0,0.0,53.5,0.0,0.0,0.0,0.0,3333252,3333269,3333300,3333273,3333269,3333603
6,1671595702.814, 70.85, 1923, 3802, 60, 54, 25, NVIDIA GeForce GTX 1060 6GB,1671595702.793779,44.9,3.1,0.0,52.0,0.0,0.0,0.0,0.0,3333469,3333268,3333268,3333289,3331047,3333283
7,1671595703.92, 102.57, 1923, 3802, 61, 94, 47, NVIDIA GeForce GTX 1060 6GB,1671595703.9017498,42.0,6.0,0.0,52.0,0.0,0.0,0.0,0.0,3333270,3333268,3333309,3333292,3333446,3333491
8,1671595705.03, 66.74, 1923, 3802, 61, 63, 33, NVIDIA GeForce GTX 1060 6GB,1671595705.0097806,29.6,18.4,0.0,52.0,0.0,0.0,0.0,0.0,3333396,3333267,3333272,3333273,3333255,3333375
9,1671595706.136, 75.68, 1923, 3802, 61, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671595706.1177087,30.6,1.0,0.0,68.4,0.0,0.0,0.0,0.0,3333090,3333347,3333842,3333342,3333270,3333268
10,1671595707.236, 71.33, 1923, 3802, 61, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671595707.2177694,35.7,2.0,0.0,62.2,0.0,0.0,0.0,0.0,3333269,3303968,3333241,3333388,3333437,3333273
11,1671595708.336, 73.36, 1923, 3802, 61, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671595708.3177319,26.5,4.1,0.0,69.4,0.0,0.0,0.0,0.0,3333466,3333141,3330299,3333436,3333280,3333369
12,1671595709.448, 76.74, 1923, 3802, 61, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595709.429712,28.6,3.1,0.0,68.4,0.0,0.0,0.0,0.0,2773750,3333666,3333269,3333634,3333317,3333367
13,1671595710.555, 41.67, 1923, 3802, 61, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671595710.537693,32.0,1.0,0.0,66.0,0.0,0.0,1.0,0.0,3333268,3333624,3333391,3333273,3333350,3333269
14,1671595711.664, 71.84, 1923, 3802, 61, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671595711.6457613,27.0,4.0,0.0,69.0,0.0,0.0,0.0,0.0,3333268,3333389,3333282,3333306,3333357,3333270
15,1671595712.768, 73.49, 1923, 3802, 61, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671595712.7497427,26.3,4.0,0.0,69.7,0.0,0.0,0.0,0.0,3333268,3333457,3333294,3333272,3333461,3333557
16,1671595713.879, 71.89, 1923, 3802, 61, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595713.857756,30.9,1.0,0.0,68.0,0.0,0.0,0.0,0.0,3333429,3333253,3333467,3333269,3333489,3333286
17,1671595714.98, 71.88, 1923, 3802, 61, 49, 24, NVIDIA GeForce GTX 1060 6GB,1671595714.9617438,26.5,3.1,0.0,69.4,0.0,0.0,1.0,0.0,3333377,3333347,3333269,3333321,3333271,2577718
18,1671595716.08, 75.87, 1923, 3802, 61, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595716.0616698,29.3,1.0,0.0,68.7,0.0,0.0,1.0,0.0,3333329,3333272,3333268,3333269,3043033,3333562
19,1671595717.184, 73.43, 1923, 3802, 61, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671595717.1657524,33.7,2.0,0.0,64.3,0.0,0.0,0.0,0.0,3333380,3333282,3333287,3333406,3333421,3333493
20,1671595718.288, 71.45, 1923, 3802, 61, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595718.2697797,28.1,6.2,0.0,65.6,0.0,0.0,0.0,0.0,3333349,3333708,3333269,3333529,3333282,3333300
21,1671595719.392, 73.67, 1923, 3802, 61, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671595719.3737133,30.9,4.1,0.0,64.9,0.0,0.0,0.0,0.0,3333347,3333281,3333196,3333274,3333308,3333514
22,1671595720.496, 73.85, 1923, 3802, 62, 52, 26, NVIDIA GeForce GTX 1060 6GB,1671595720.4777591,28.9,5.2,0.0,66.0,0.0,0.0,0.0,0.0,3333428,3333945,3333092,3333376,3333270,3333339
23,1671595721.604, 77.88, 1923, 3802, 62, 52, 26, NVIDIA GeForce GTX 1060 6GB,1671595721.585766,28.9,2.1,0.0,69.1,0.0,0.0,0.0,0.0,3333296,3333442,3331615,3333376,3333333,3333273
24,1671595722.704, 73.73, 1923, 3802, 62, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595722.685623,28.6,2.0,0.0,69.4,0.0,0.0,0.0,0.0,3333269,3333293,3333509,3333290,3333715,3333352
25,1671595723.804, 73.36, 1923, 3802, 62, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671595723.7857473,27.1,3.1,0.0,69.8,0.0,0.0,0.0,0.0,3333403,3333269,2451002,3333278,3333283,3333273
26,1671595724.908, 75.78, 1923, 3802, 62, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595724.8897297,30.9,4.1,0.0,64.9,0.0,0.0,0.0,0.0,3333270,3333123,3333339,3333350,3333290,3333508
27,1671595726.008, 74.33, 1923, 3802, 62, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671595725.9897528,26.8,3.1,0.0,70.1,0.0,0.0,0.0,0.0,3333268,3333499,3333287,3241956,3330517,3333181
28,1671595727.116, 73.00, 1923, 3802, 62, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671595727.0977633,27.4,2.1,0.0,70.5,0.0,0.0,0.0,0.0,3333269,3333523,3333271,3333398,3333366,3333452
29,1671595728.216, 73.43, 1923, 3802, 62, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595728.1977634,31.6,2.1,0.0,66.3,0.0,0.0,0.0,0.0,3333269,3333485,3333271,3333421,3333482,3333433
30,1671595729.316, 72.81, 1923, 3802, 62, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671595729.2977357,26.8,3.1,0.0,70.1,0.0,0.0,0.0,0.0,3333269,3332767,3333271,3333319,3333298,3333399
31,1671595730.416, 71.81, 1923, 3802, 62, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595730.3977818,31.2,3.1,0.0,65.6,0.0,0.0,0.0,0.0,3330753,3317318,3333276,3333275,3333557,3333276
32,1671595731.52, 77.71, 1923, 3802, 62, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671595731.5017328,26.8,2.1,0.0,70.1,0.0,0.0,1.0,0.0,3333269,3333277,3333364,3333295,3333799,3333293
33,1671595732.636, 75.18, 1923, 3802, 62, 52, 26, NVIDIA GeForce GTX 1060 6GB,1671595732.6177142,27.1,3.1,0.0,69.8,0.0,0.0,0.0,0.0,3332864,3333503,3333278,3333330,3333957,3333268
34,1671595733.738, 76.72, 1923, 3802, 62, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595733.7177148,27.1,2.1,0.0,70.8,0.0,0.0,0.0,0.0,3333263,3333490,3333278,3333289,3333669,2682639
35,1671595734.84, 74.69, 1923, 3802, 62, 52, 26, NVIDIA GeForce GTX 1060 6GB,1671595734.8217475,29.9,2.1,0.0,68.0,0.0,0.0,0.0,0.0,3333384,3333469,3333268,3333407,3333466,3333269
36,1671595735.942, 69.69, 1923, 3802, 62, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671595735.9217117,25.3,3.2,0.0,71.6,0.0,0.0,0.0,0.0,3333275,3333297,3333523,3333273,3333329,3332989
37,1671595737.052, 73.26, 1923, 3802, 62, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671595737.0337043,26.9,1.1,0.0,72.0,0.0,0.0,0.0,0.0,3333269,3333317,3333378,3333278,3333269,3333282
38,1671595738.165, 71.04, 1923, 3802, 62, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671595738.1457148,28.9,2.1,0.0,69.1,0.0,0.0,0.0,0.0,3333395,3333385,3333331,3333272,3333269,2788283
39,1671595739.277, 73.26, 1923, 3802, 63, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671595739.2577653,26.0,4.2,0.0,68.8,0.0,0.0,1.0,0.0,3333269,3333396,3333486,3333337,3329119,3283330
40,1671595740.384, 71.82, 1923, 3802, 63, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595740.365724,29.6,5.1,0.0,65.3,0.0,0.0,0.0,0.0,3333418,3333297,3333490,3333268,3333487,3333289
41,1671595741.484, 73.08, 1923, 3802, 63, 52, 26, NVIDIA GeForce GTX 1060 6GB,1671595741.4657087,27.1,5.2,0.0,67.7,0.0,0.0,0.0,0.0,3333256,3333375,3333295,3333367,3333427,3333273
42,1671595742.588, 72.97, 1923, 3802, 63, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595742.56973,26.8,4.1,0.0,69.1,0.0,0.0,0.0,0.0,3333276,3333269,3333315,3333332,3333727,3333236
43,1671595743.696, 73.54, 1923, 3802, 63, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671595743.6777544,27.4,1.1,0.0,71.6,0.0,0.0,0.0,0.0,3333567,3333277,3333269,3333379,3333296,3333309
44,1671595744.8, 73.65, 1923, 3802, 63, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671595744.7817214,27.8,2.1,0.0,70.1,0.0,0.0,0.0,0.0,3333908,3333486,3333273,3333253,3333293,3333527
