,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671598367.767, 28.90, 1126, 4006, 50, 1, 0, NVIDIA GeForce GTX 1060 6GB,1671598367.7171774,52.0,4.1,0.0,42.9,1.0,0.0,0.0,0.0,3352447,3390906,3362569,3351490,3354675,3357871
1,1671598368.855, 31.61, 1556, 3802, 50, 20, 1, NVIDIA GeForce GTX 1060 6GB,1671598368.8337405,46.9,14.3,0.0,38.8,0.0,0.0,0.0,0.0,3524719,3520881,3467160,3472443,3466737,3466600
2,1671598369.982, 32.28, 1607, 3802, 50, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671598369.9617543,47.9,5.2,0.0,46.9,0.0,0.0,0.0,0.0,3466615,3466600,3466884,3466611,3466599,3466600
3,1671598371.223, 32.28, 1607, 3802, 51, 9, 1, NVIDIA GeForce GTX 1060 6GB,1671598371.1897278,89.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,3466611,3466609,3466600,3466597,3466599,3466599
4,1671598372.358, 118.56, 1949, 3802, 53, 68, 38, NVIDIA GeForce GTX 1060 6GB,1671598372.3377357,57.8,2.9,0.0,39.2,0.0,0.0,0.0,0.0,3466600,3466840,3466578,3466612,3466599,3466629
5,1671598373.487, 65.72, 1949, 3802, 54, 87, 55, NVIDIA GeForce GTX 1060 6GB,1671598373.465739,61.9,4.1,0.0,34.0,0.0,0.0,0.0,0.0,3466599,3466606,3466601,3466645,3466617,3466799
6,1671598374.625, 92.33, 1949, 3802, 54, 57, 31, NVIDIA GeForce GTX 1060 6GB,1671598374.6057084,60.8,5.2,0.0,34.0,0.0,0.0,0.0,0.0,3466603,3466609,3466598,3466807,3466600,3466619
7,1671598375.746, 74.88, 1949, 3802, 54, 49, 26, NVIDIA GeForce GTX 1060 6GB,1671598375.7257757,70.4,5.1,0.0,24.5,0.0,0.0,0.0,0.0,3466622,3466602,3466944,3466611,3466599,3466765
8,1671598376.882, 73.34, 1949, 3802, 55, 47, 24, NVIDIA GeForce GTX 1060 6GB,1671598376.8616836,63.0,8.0,0.0,29.0,0.0,0.0,0.0,0.0,3466587,3466599,3466583,3466601,3466599,3466870
9,1671598378.01, 72.78, 1949, 3802, 55, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671598377.9897346,58.0,9.0,0.0,33.0,0.0,0.0,0.0,0.0,3466612,3466600,3466600,3466781,3466599,3466693
10,1671598379.133, 76.50, 1949, 3802, 56, 86, 50, NVIDIA GeForce GTX 1060 6GB,1671598379.1137164,61.6,8.1,0.0,30.3,0.0,0.0,0.0,0.0,3466611,3466600,3466600,3466607,3466603,3466603
11,1671598380.307, 99.89, 1936, 3802, 56, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671598380.2856865,59.8,4.1,0.0,36.1,0.0,0.0,0.0,0.0,3467008,3466599,3466593,3466599,3466599,3466600
12,1671598381.434, 73.85, 1936, 3802, 56, 60, 36, NVIDIA GeForce GTX 1060 6GB,1671598381.4136786,61.9,3.1,0.0,35.1,0.0,0.0,0.0,0.0,3466725,3466599,3466676,3466607,3466599,3466599
13,1671598382.566, 79.19, 1936, 3802, 56, 90, 54, NVIDIA GeForce GTX 1060 6GB,1671598382.5456645,55.2,7.3,0.0,37.5,0.0,0.0,0.0,0.0,3466598,3466600,3466600,3466599,3466599,3466601
14,1671598383.69, 71.70, 1936, 3802, 56, 100, 67, NVIDIA GeForce GTX 1060 6GB,1671598383.6697721,57.6,3.0,0.0,39.4,0.0,0.0,0.0,0.0,3466600,3466640,3466643,3466631,3466599,3466598
