,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671598680.285, 39.83, 1923, 3802, 61, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671598680.265522,29.9,4.1,0.0,66.0,0.0,0.0,0.0,0.0,3333518,3333277,3333270,3333268,3333686,3333268
1,1671598681.294, 39.83, 1923, 3802, 60, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671598681.2702312,72.4,5.1,0.0,22.4,0.0,0.0,0.0,0.0,3333270,3333271,3333273,3333269,3333280,3333269
2,1671598682.304, 39.93, 1923, 3802, 60, 8, 1, NVIDIA GeForce GTX 1060 6GB,1671598682.2834566,27.6,8.2,0.0,64.3,0.0,0.0,0.0,0.0,3466606,3466629,3466603,3537782,3466661,3537683
3,1671598683.31, 39.83, 1923, 3802, 60, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671598683.2910175,28.9,5.2,0.0,66.0,0.0,0.0,0.0,0.0,3466615,3466803,3466606,3540140,3466702,3539815
4,1671598684.335, 71.25, 1923, 3802, 61, 52, 24, NVIDIA GeForce GTX 1060 6GB,1671598684.3126154,38.9,13.7,0.0,47.4,0.0,0.0,0.0,0.0,3333301,3333292,3333278,3333268,3333362,3333269
5,1671598685.394, 68.72, 1923, 3802, 61, 81, 22, NVIDIA GeForce GTX 1060 6GB,1671598685.3645399,42.0,6.0,0.0,52.0,0.0,0.0,0.0,0.0,3333263,3333272,3333268,3333269,3333306,3333269
6,1671598686.42, 67.17, 1923, 3802, 61, 51, 23, NVIDIA GeForce GTX 1060 6GB,1671598686.3971188,56.1,10.2,0.0,32.7,0.0,0.0,1.0,0.0,3466613,3466605,3466608,3466602,3466599,3466599
7,1671598687.43, 50.86, 1923, 3802, 62, 76, 38, NVIDIA GeForce GTX 1060 6GB,1671598687.4097056,26.6,13.8,0.0,59.6,0.0,0.0,0.0,0.0,3356251,3353917,3367737,3358274,3346593,3329364
8,1671598688.431, 71.71, 1923, 3802, 62, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671598688.4121878,27.8,5.2,0.0,67.0,0.0,0.0,0.0,0.0,3333288,3333268,3333395,3333525,3333294,3333271
9,1671598689.43, 72.64, 1923, 3802, 62, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671598689.4108982,28.1,4.2,0.0,67.7,0.0,0.0,0.0,0.0,3322644,3316564,3322286,3323521,3323279,3294218
10,1671598690.431, 74.98, 1923, 3802, 62, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671598690.411752,29.3,5.1,0.0,65.7,0.0,0.0,0.0,0.0,3333270,3333268,3333293,3333302,3333287,3333289
11,1671598691.436, 71.93, 1923, 3802, 62, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671598691.4163637,25.8,4.1,0.0,70.1,0.0,0.0,0.0,0.0,3332054,3332955,3331990,3333280,3332814,3332071
12,1671598692.447, 70.00, 1923, 3802, 62, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671598692.4244368,27.8,4.1,0.0,68.0,0.0,0.0,0.0,0.0,3333206,3326724,3332454,3319873,3329387,3329805
13,1671598693.447, 70.84, 1923, 3802, 62, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671598693.4284046,24.5,4.1,0.0,71.4,0.0,0.0,0.0,0.0,3322620,3330690,3293014,3310939,3299274,3328981
14,1671598694.451, 70.66, 1923, 3802, 62, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671598694.4312375,26.8,1.0,0.0,72.2,0.0,0.0,0.0,0.0,3270332,3320323,3296405,3315827,3312653,3201867
15,1671598695.452, 73.85, 1923, 3802, 62, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671598695.4328396,30.6,2.0,0.0,67.3,0.0,0.0,0.0,0.0,3320745,3328276,3325823,3329325,3322543,3299406
16,1671598696.452, 76.72, 1923, 3802, 62, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671598696.432929,25.8,3.1,0.0,71.1,0.0,0.0,0.0,0.0,3333277,3333268,3333279,3333302,3333294,3333279
17,1671598697.454, 72.49, 1923, 3802, 62, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671598697.4348574,25.0,3.1,0.0,71.9,0.0,0.0,0.0,0.0,3331854,3333062,3324217,3313679,3331342,3333092
18,1671598698.483, 70.80, 1923, 3802, 62, 42, 21, NVIDIA GeForce GTX 1060 6GB,1671598698.4619768,40.2,2.9,0.0,56.9,0.0,0.0,0.0,0.0,3332503,3332280,3332474,3333233,3332720,3332347
19,1671598699.495, 40.52, 1923, 3802, 62, 51, 24, NVIDIA GeForce GTX 1060 6GB,1671598699.475946,49.5,3.0,0.0,47.5,0.0,0.0,0.0,0.0,3333274,3333274,3333269,3333274,3333269,3333270
20,1671598700.495, 73.94, 1923, 3802, 62, 52, 25, NVIDIA GeForce GTX 1060 6GB,1671598700.475085,37.4,3.0,0.0,59.6,0.0,0.0,0.0,0.0,3333269,3333274,3333326,3333287,3333290,3333280
21,1671598701.504, 76.43, 1923, 3802, 62, 41, 21, NVIDIA GeForce GTX 1060 6GB,1671598701.483005,29.2,2.1,0.0,68.8,0.0,0.0,0.0,0.0,3314585,3330102,3333070,3305771,3274688,3315099
