,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671591457.489, 40.01, 1923, 3802, 62, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671591457.4710763,46.4,6.2,0.0,47.4,0.0,0.0,0.0,0.0,3466779,3467266,3466596,3466636,3466599,3466599
1,1671591458.127, 40.11, 1923, 3802, 62, 0, 0, NVIDIA GeForce GTX 1060 6GB,1671591458.108261,45.4,7.2,0.0,47.4,0.0,0.0,0.0,0.0,3466759,3466676,3466600,3466653,3466599,3466599
2,1671591458.764, 40.03, 1923, 3802, 61, 4, 0, NVIDIA GeForce GTX 1060 6GB,1671591458.7398212,40.8,14.3,0.0,44.9,0.0,0.0,0.0,0.0,3466617,3466610,3469550,3468805,3468261,3466611
3,1671591459.43, 43.40, 1923, 3802, 62, 66, 6, NVIDIA GeForce GTX 1060 6GB,1671591459.4088879,49.0,11.0,0.0,39.0,0.0,0.0,1.0,0.0,3466684,3466600,3466599,3466667,3466659,3466599
4,1671591460.096, 40.20, 1923, 3802, 61, 82, 7, NVIDIA GeForce GTX 1060 6GB,1671591460.0745733,53.5,11.1,0.0,35.4,0.0,0.0,0.0,0.0,3466641,3466599,3466599,3466635,3466644,3466601
5,1671591460.743, 39.93, 1923, 3802, 61, 6, 1, NVIDIA GeForce GTX 1060 6GB,1671591460.7246668,44.8,7.3,0.0,47.9,0.0,0.0,0.0,0.0,3466599,3466622,3466599,3466600,3466629,3466639
6,1671591461.388, 76.86, 1923, 3802, 62, 58, 25, NVIDIA GeForce GTX 1060 6GB,1671591461.368636,51.6,7.4,0.0,41.1,0.0,0.0,0.0,0.0,3466648,3468298,3466631,3466599,3466621,3468582
7,1671591462.025, 114.00, 1923, 3802, 62, 52, 22, NVIDIA GeForce GTX 1060 6GB,1671591462.007509,55.1,15.3,0.0,28.6,0.0,0.0,1.0,0.0,3466625,3466599,3466611,3466601,3466602,3466599
8,1671591462.673, 85.20, 1923, 3802, 63, 100, 52, NVIDIA GeForce GTX 1060 6GB,1671591462.6552403,61.2,6.1,0.0,32.7,0.0,0.0,0.0,0.0,3466602,3466599,3466602,3466635,3466609,3466599
9,1671591463.312, 111.20, 1923, 3802, 64, 100, 57, NVIDIA GeForce GTX 1060 6GB,1671591463.2943501,54.5,7.1,0.0,38.4,0.0,0.0,0.0,0.0,3466603,3466599,3466605,3466612,3466611,3466600
10,1671591463.965, 104.51, 1923, 3802, 64, 100, 47, NVIDIA GeForce GTX 1060 6GB,1671591463.9357953,75.8,4.0,0.0,20.2,0.0,0.0,0.0,0.0,3466601,3466599,3466603,3466629,3466609,3466604
11,1671591464.599, 116.13, 1923, 3802, 64, 100, 51, NVIDIA GeForce GTX 1060 6GB,1671591464.5820823,68.1,6.4,0.0,25.5,0.0,0.0,0.0,0.0,3466610,3466599,3466599,3466609,3466616,3466600
12,1671591465.239, 112.66, 1923, 3802, 64, 100, 59, NVIDIA GeForce GTX 1060 6GB,1671591465.2203593,60.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,3466605,3466599,3466608,3466601,3466615,3466600
13,1671591465.878, 114.51, 1923, 3802, 65, 100, 53, NVIDIA GeForce GTX 1060 6GB,1671591465.8599522,52.6,7.4,0.0,40.0,0.0,0.0,0.0,0.0,3466621,3466599,3466599,3466607,3466615,3466607
14,1671591466.525, 111.63, 1911, 3802, 65, 99, 54, NVIDIA GeForce GTX 1060 6GB,1671591466.5085256,50.5,10.3,0.0,39.2,0.0,0.0,0.0,0.0,3466601,3466602,3466599,3466607,3466617,3466606
