,time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq
0,1671598500.812, 9.75, 139, 405, 56, 1, 4, NVIDIA GeForce GTX 1060 6GB,1671598500.7485402,45.8,6.2,0.0,47.9,0.0,0.0,0.0,0.0,3333379,3333268,3333269,3333280,3333281,3333268
1,1671598501.9, 32.38, 1556, 3802, 57, 19, 1, NVIDIA GeForce GTX 1060 6GB,1671598501.8780925,47.5,14.9,0.0,37.6,0.0,0.0,0.0,0.0,3467040,3468892,3471991,3467587,3507821,3506517
2,1671598503.036, 32.29, 1556, 3802, 57, 7, 1, NVIDIA GeForce GTX 1060 6GB,1671598503.0097373,46.9,5.1,0.0,48.0,0.0,0.0,0.0,0.0,3466289,3466599,3466794,3465570,3466602,3466599
3,1671598504.187, 32.38, 1556, 3802, 57, 12, 1, NVIDIA GeForce GTX 1060 6GB,1671598504.161833,57.1,11.2,0.0,31.6,0.0,0.0,0.0,0.0,3466604,3466516,3466627,3467537,3466741,3466592
4,1671598505.322, 43.30, 1923, 3802, 59, 96, 61, NVIDIA GeForce GTX 1060 6GB,1671598505.301731,63.4,8.9,0.0,27.7,0.0,0.0,0.0,0.0,3466599,3466599,3466613,3466640,3466600,3466615
5,1671598506.456, 94.46, 1923, 3802, 60, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671598506.4337103,55.7,9.3,0.0,35.1,0.0,0.0,0.0,0.0,3466649,3466631,3466599,3466542,3466600,3466597
6,1671598507.586, 70.25, 1923, 3802, 59, 48, 25, NVIDIA GeForce GTX 1060 6GB,1671598507.565732,59.2,6.1,0.0,34.7,0.0,0.0,0.0,0.0,3466627,3466666,3466742,3466603,3466600,3466600
7,1671598508.718, 75.65, 1923, 3802, 60, 90, 53, NVIDIA GeForce GTX 1060 6GB,1671598508.6977048,57.6,7.1,0.0,35.4,0.0,0.0,0.0,0.0,3466600,3465001,3467070,3466588,3466599,3466599
8,1671598509.848, 72.40, 1923, 3802, 60, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671598509.825691,57.0,4.0,0.0,39.0,0.0,0.0,0.0,0.0,3466612,3466599,3466623,3466597,3466975,3466607
9,1671598510.979, 78.24, 1923, 3802, 60, 61, 33, NVIDIA GeForce GTX 1060 6GB,1671598510.9585052,59.2,9.2,0.0,31.6,0.0,0.0,0.0,0.0,3466599,3464382,3466600,3466599,3466646,3466599
10,1671598512.107, 73.05, 1923, 3802, 60, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671598512.0857096,58.0,4.0,0.0,37.0,0.0,0.0,1.0,0.0,3466654,3466599,3466600,3466601,3466832,3466600
11,1671598513.254, 73.08, 1923, 3802, 61, 95, 60, NVIDIA GeForce GTX 1060 6GB,1671598513.2337444,63.6,11.1,0.0,17.2,8.1,0.0,0.0,0.0,3466640,3466600,3466598,3466623,3466614,3466599
12,1671598514.407, 103.14, 1923, 3802, 60, 47, 24, NVIDIA GeForce GTX 1060 6GB,1671598514.3697753,58.8,2.1,0.0,39.2,0.0,0.0,0.0,0.0,3466599,3466764,3466600,3466740,3466612,3466623
13,1671598515.546, 73.05, 1923, 3802, 61, 60, 35, NVIDIA GeForce GTX 1060 6GB,1671598515.5256915,67.3,6.1,0.0,26.5,0.0,0.0,0.0,0.0,3466598,3466564,3466600,3466605,3466627,3466599
14,1671598516.676, 73.36, 1923, 3802, 61, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671598516.653778,60.8,4.1,0.0,35.1,0.0,0.0,0.0,0.0,3466613,3466599,3466678,3466616,3466619,3466598
15,1671598517.802, 71.40, 1923, 3802, 61, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671598517.78186,58.0,6.0,0.0,36.0,0.0,0.0,0.0,0.0,3466702,3466599,3466599,3466655,3466622,3466599
16,1671598518.941, 94.08, 1923, 3802, 61, 71, 40, NVIDIA GeForce GTX 1060 6GB,1671598518.9217722,61.6,3.0,0.0,35.4,0.0,0.0,0.0,0.0,3466624,3466599,3466599,3466610,3466717,3466631
17,1671598520.071, 73.58, 1923, 3802, 61, 49, 25, NVIDIA GeForce GTX 1060 6GB,1671598520.049717,59.2,7.1,0.0,33.7,0.0,0.0,0.0,0.0,3466599,3466918,3466599,3466608,3466618,3466570
18,1671598521.211, 74.30, 1923, 3802, 61, 66, 35, NVIDIA GeForce GTX 1060 6GB,1671598521.189715,61.9,9.3,0.0,28.9,0.0,0.0,0.0,0.0,3466600,3466743,3466598,3466612,3466895,3466599
19,1671598522.342, 92.88, 1923, 3802, 61, 49, 24, NVIDIA GeForce GTX 1060 6GB,1671598522.321746,58.2,5.1,0.0,36.7,0.0,0.0,0.0,0.0,3466600,3466652,3466641,3466604,3466621,3466599
20,1671598523.471, 70.94, 1923, 3802, 61, 95, 68, NVIDIA GeForce GTX 1060 6GB,1671598523.4497218,58.9,3.2,0.0,37.9,0.0,0.0,0.0,0.0,3466706,3466608,3466653,3466600,3466603,3466599
21,1671598524.593, 73.21, 1923, 3802, 61, 56, 28, NVIDIA GeForce GTX 1060 6GB,1671598524.573699,55.7,6.2,0.0,38.1,0.0,0.0,0.0,0.0,3466617,3477039,3466612,3467055,3466616,3508052
22,1671598525.697, 74.79, 1923, 3802, 61, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671598525.6777225,44.3,2.1,0.0,53.6,0.0,0.0,0.0,0.0,3466783,3466601,3466953,3513417,3466622,3499999
23,1671598526.809, 72.76, 1923, 3802, 61, 51, 25, NVIDIA GeForce GTX 1060 6GB,1671598526.7897964,40.2,4.1,0.0,55.7,0.0,0.0,0.0,0.0,3466781,3466689,3466604,3494468,3466610,3507892
24,1671598527.921, 72.36, 1923, 3802, 61, 50, 25, NVIDIA GeForce GTX 1060 6GB,1671598527.9016073,43.8,3.1,0.0,53.1,0.0,0.0,0.0,0.0,3466633,3466636,3466757,3466785,3466610,3466599
25,1671598529.029, 75.06, 1923, 3802, 61, 51, 26, NVIDIA GeForce GTX 1060 6GB,1671598529.0096831,40.8,5.1,0.0,54.1,0.0,0.0,0.0,0.0,3515971,3466700,3466609,3466777,3467383,3491047
